reviewId,rating,date,option,skinType,skinTone,helpfulCount,hasPhoto,isRepurchase,content
50893675,5,"2025.11.03"," ","","",1,true,false,"유자향이 은은하게 퍼지는게 은근 힐링이네요.. 거품이 많이 나진 않는데 당김도 적고 자극적이진 않아요. 세안 후에 팩으로 묵직하게 올려서 나중에 헹구는 방식으로 사용하기 좋은 것 같아요. 무엇보다 세안후에 안색이 좀 밝아진 느낌이라 너무 좋네요!! 한율 제품은 모두 기본 이상은 하는 것 같아요."
53211040,5,"2025.12.18","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"제 최애 폼클 제품 이번 올영 세일 때 또 샀어요 거품이 쫀쫀하고 세정력이 좋아서 세안 후에 개운한 느낌이 들어요. 세안 후 피부가 당기지 않아서 만족합니다. 지성·복합성 피부 추천해요."
53182718,4,"2025.12.17","","A01","B01",0,true,false,"유튜브 보규 좋다고해서 구매해봤는데 이거 하고나면은 다음날 일어나서 피부가 깨끗하고 맑아지는 느낌이에요 강추합니다"
53123947,5,"2025.12.15","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"클린징으로써도되고 팩으로써도되고 좋아요 깨끗하게 모공관리되는거같아서 좋아요"
52808238,5,"2025.12.09","쑥떡팩폼120ml +미니 클렌징 3종","A01","B04",0,true,false,"친구꺼 한번 써보고 화장도 잘 지워지고 피지도 싹 녹여줘서 광명 찾고 바로 따라샀답니다 .. 그것도 거의 다 써가길래 이번 기획 때 또 사놨어요 ㅎㅎ 유분기 많은 지성분들 추천합니당 !!"
52716998,5,"2025.12.07","","A03","B03",0,true,false,"이건 진짜 좋아요 여행용품으로도 들고 갈수잇어서 개굿 내꺼얌"
52694366,4,"2025.12.07","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"자극없이 순하고 너무나도 큰 기대를해서 그럴까요 엄청나게 피지흡착력이 좋은건 아닙니다. 하지만 꾸준히 써보려고요"
52182521,5,"2025.12.01","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"세일하길래 냉큼삿어요 재구매할정도로 만족합니다 정착하려고요"
52087405,5,"2025.11.30","쑥떡팩폼 120ml+15ml 추가증정","A03","B02",3,false,false,"알칼리성이기때무네 건성분들은 뒤로가기 눌러주시고 피지+개기름 부자이신분들은 빠른 시일내로 구매하시는 것이 좋습니다! 어엄청 쫀득한 제형이라 사실 팩처럼은 못쓰겠는데 일반 폼처럼 거품 내서 닦으몀 진짜 잘닦여요 !"
51980462,5,"2025.11.29","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,true,"얼굴에  바르고  팩처럼  마르면 씻어내고 있어요. 워시오프 팩처럼  쓰는데 트러블도 진정되고 요철없이 매끈한 이마도  만들어주고  좋아요. 특히  여름에  잘 사용했어요."
51949865,5,"2025.11.29","쑥떡팩폼 120ml+15ml 추가증정","A03","B03",0,true,false,"팩 과 폼으로 한번에 사용할수있어서 간편하고 좋아용 세정력도 좋아요!"
51896633,5,"2025.11.27","쑥떡팩폼 120ml+15ml 추가증정","A01","B03",0,true,false,"샘플로 먼저 썻었는데 샘플은 되게 쫀쫀햇는데 ㅠ 막상 샘플보다는 덜쫀쫀해서 아쉬운데 쓰고나면 개운하기는 해요.."
51766058,5,"2025.11.24","쑥떡팩폼 120ml+15ml 추가증정","A03","B02",0,true,false,"사용하고 나면 피부 땡김없이 세정이 잘 된 느낌이고 피부가 정돈되는 느낌마저 드네요~  마음에 들어요!!~~"
51735215,5,"2025.11.23","","","",0,true,false,"유자나이트마스크 잘써서 팩폼도 사봤는데 역시나 유자향 너무 좋아요 한율은 유자, 유자는 한율임 세안후에 매끈해지고 당김없어요 카니랑 콜라보해주면 좋겠음 매끈매끈하다 매끈매끈한 쫀쫀하다 쫀쫀한 🕺💃🕺💃"
51729050,5,"2025.11.23","","A02","B03",0,true,false,"처음에 팩폼이라길래 듬뿍 짜서 마른 얼굴에 올렸더니 엄청 자극적이더라구요 ㅠㅠ그래서 그 이후로는 폼클렌징으로 쓰고있어요 피부가 맑아지는지는 잘 모르겠어요 클렌징폼으로 쓰기는 좋네요"
51728751,5,"2025.11.23"," ","A02","B04",0,true,false,"유자 헤어밴드도 줘요 귀여움 선크림 정도는 클렌징 잘 돼요! 통유자를 담아 브라이트닝 & 각질 제거해준다는데 나이아신도 들어있고 쓸수록 피부가 투명해지는 것 같아요! 향기는 유자 수면팩만큼은 아닌데 유자향이 쵸큼 나요"
51710005,5,"2025.11.23","","A02","B02",0,true,false,"유자향이 진하게 퍼져서 너무 좋아요 ㅎㅎ 그리고 본품에 미니 사이즈도 증정이라 여행 갈 때 미니 사이즈 들고 가도 충분히 쓸 수 있는 양인 것도 좋고 순하고 자극도 없고 잘 지워져서 좋아요 !! 완전 추천합니다 ㅎㅎ"
51680869,5,"2025.11.22","","A02","B04",1,true,false,"쑥떡팩폼도 잘 사용하고 있었는데 이건 조금 더 잘 제거되는 느낌이 들어요 코에 얹어주었더니 그냉 오돌토돌한게 싹 자라짐 얼글에 볼부분이 좀 민감란편인데도 빨갛게 돌라오거나 열감이 올라오지도 않아서 좋은듯 매끈매끈해짐"
51675642,5,"2025.11.22","쑥떡팩폼 120ml+15ml 추가증정","A03","B03",0,true,false,"딱히 좋은걸 모르겠어요 피지를 흡착해주는지도요  재구매는 없습니다"
51598518,5,"2025.11.19","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"써보고 재구매했는데 쫀존하고 피지도 잘 나오는 것 같아요 추천"
51484815,5,"2025.11.16","","A03","B03",0,true,false,"비건 클렌징폼이라서 사용하기 너무 좋았습니다! 거품도 잘 나오고 유자향이 향긋해서 너무 좋더라고요! 제형이 신기하게 쫜뜩 쫜득해요!!  마침 세안밴드도 없었는데 세안밴드도 너무 잘 사용할 것 같아여!"
51479152,5,"2025.11.16"," ","A02","B04",0,true,false,"클렌징 전에 간편하게 피부관리가 가능해서 좋아요 여름 내내 올라온 잡티 케어용으로 비타민 제품들로 홈케어 중인데 클렌징겸 팩으로 사용해주니 너무 좋아요 피부톤이 많이 맑아진 느낌이에요 !"
51446091,5,"2025.11.15"," ","A04","B01",0,true,false,"쫀득한 젤리같은 텍스처이고 향이 유자향이라 너무 좋아요.  각질제거 효과가있어서 세안후에 피부가 부들부들해지는 느낌이고 세정력도 좋아요"
51405091,5,"2025.11.14","","A03","B04",0,true,false,"원래도 쑥팩폼 정말정말 좋아하기도 하고 개인적으로 유자냄새를 좋아해서 그런지 이게 더 맘에 들어요 그리고 얼굴에 썻읅때 더 기분이 좋습니다 또 쑥팩폼보다 더 부드럽게 얼굴에 올라가고 더 촉촉하게 마무리됩니다!"
51398555,5,"2025.11.14","쑥떡팩폼 120ml+15ml 추가증정","A02","",1,false,false,"💚구매한 이유💚 팩폼을 자주 사용하는 편이라 하나 구매했다."
51368091,5,"2025.11.13","쑥떡팩폼 120ml+15ml 추가증정","A03","B03",0,true,false,"사용하고나면 얼굴이 맨들맨들 해져요! 팩으로도 사용하는데 팩으로 사용한 뒤 바로 클렌징이 되는 제품이라 간편합니당ㅎ 그리고 무엇보다 자극없이 쓸 수 있어요!"
51255206,5,"2025.11.11","쑥떡팩폼 120ml+15ml 추가증정","A02","B02",1,false,false,"가끔 뽀득뽀득 씻고 싶을때 사용하는데 향도 좋고 피지 제거도 잘 되는 것 같아요!"
51102627,5,"2025.11.07","","","",1,true,false,"유자 크림은  향이 정말 좋아요. 건성에 추천할만해요. 쑥은 피지흡착 쑥떡팩폼이라는 이름처럼 지성피부에 좋아요. 저는 한율 좋아요~^^"
50986893,5,"2025.11.04","쑥떡팩폼 120ml+15ml 추가증정","A02","B01",0,true,false,"한율   크림 잘 쓰고 있어성   궁금해서 클렌징폼도 구입해보았어용 !!"
53245753,1,"2025.12.19","쑥떡팩폼 120ml+15ml 추가증정","A03","B04",0,false,false,"우와… 진짜 자극 심해요… 씻고 나서 너무 건조했고 토너 두세번 발랐습니다… 이마 난리 났고 볼도 난리가 났고 피부가 전체적으로 난리가 났어요… 이정도까지 아니었는데 너무 슬프고 진짜 어케 복구하나요 ㅠ… 추천 많이 받아서 구매한 거였는데 너무 슬퍼요… 저랑 이렇게 안 맞을 줄 몰랐는데 ㅠㅠ 피부 예민하신 분들은 진짜 테스트 꼭 해보고 고민 많이 하고 사세요 ㅠㅠㅠ 저 진짜 피부가 심각해졌어요…"
53094847,5,"2025.12.15","","A03","B04",0,false,false,"유자향이 도라방스.. 쭉 짜자마자 찌인한 유자향이 올라와서 세수할때마다 기분 너무 좋아져요.  근데 팩폼 형식이라 그런가 좀 헤프게 써지는 경향이 있어서 아껴쓰는중.. 클렌징도 되게 잘 됩니다. 얼마나 잘 지워지나 궁금해서 이걸로 1차세안하고 2차를 클렌징워터+립앤아이리무버로 거꾸로 해봤었는데 피부화장은 거의 안묻어나고 눈화장정도만 좀 남아있었어요!"
51736174,5,"2025.11.23","","","",0,true,false,"팩폼 클렌저 처음 써봤는데 생각보다 괜찮았어요! 팩처럼 바르고 있다가 물만 묻히면 바로 거품이 나서 세안하기 편했고, 씻고 나면 당김 없이 촉촉해요! 향도 상큼해서 아침에 쓰기 좋고, 피부가 은은하게 맑아지는 느낌이라 요즘 계속 손이 가요"
51658643,5,"2025.11.21","","A01","B05",1,true,false,"팩폼의 거의 원조격인 한율에서 새로운 라인이 출시되어 궁금했는데 유자향에 완전 힐링되요.. 진짜 상큼한 유자청에서 나는 냄새가 나는데 씻을 때 마다 기분이 상큼해집니다. 폼클렌징처럼 쓰고나면 촉촉탱탱해지는 피부 느낌이 좋아요. 꾸덕탱탱한 젤리처럼 나오는데 제형이 젤리같아서 팩처럼 쓸때는 진짜 팩처럼 느껴지는 제형이에요. 팩폼 중에 좀 애매한 제품들이 있었는데 이 제품은 진짜 2way로 쓸수 있네요."
51361069,5,"2025.11.13","","A02","B04",0,true,false,"처음 올렸을때 유자향이 나면서 노랗더라구요 살짝 문질러주면 하얗게 변합니다 팩처럼 2분정도 올려놓았어요 다른거하느라 조금 더 올려놓았더니 얼굴에 상처있는곳이 따가워지더라구요  그래서 바로 물 뭍혔더니 폼클렌징 거품내서 잔뜩올린것처럼 되어서 개운하게 씻어내줬습니다 팩처럼도 가능하고 그냥 폼클렌징도 되니까 편리하고 좋네요"
51327057,5,"2025.11.12","","A02","",0,true,false,"평소에 한율의 어린쑥 라인을 좋아하는데  요번에 유자 팩폼이 새로 나왔다고 해서 구매했어요! 건성인데 뽀득뽀득 세정 되면서도 건조하지 않아요!  적은 양으로도 거품도 잘나고 세안하면서 나는 유자향이 넘 좋아요! ㅎㅎ 팩으로도 사용가능하다하니 다음엔 팩으로 도전해봐야겠어요 :) 같이 온 유자 헤어밴드도 귀여워요"
51122606,5,"2025.11.08","","A03","B04",0,true,false,"정말..좋아하는 유튜버가 잘 쓴다고 하길래 호기심에 그냥 사본건데 이렇게 좋을 줄 몰랐어요..아니 일단 향이 너무 좋아요 쑥향!! 맨날 세안하면서 킁킁거립니다 그리고 보통 세안을 하면 얼굴이 당기는 느낌이 들잖아요? 이건 그런게 없었어요 진짜 저도 후기에서 당김 없다는 글 보고 엥?; 했는데 이거 진짜입니다 우리가 살다보면 코에 피지가 좀 거슬릴 때가 있잖아요? 그때 짜요짜요하지 말고 이걸 팩처럼 얼굴에 잘라놓고 10분~20분만 기다렸다가 얼굴 헹궈보세요 ㄹㅇ 신세계를 맛보실 겁니다 진짜 사는거 고민할 시간에 빨리 사서 써보세요"
53709678,5,"2026.01.01","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"쑥의 냄새가 싹 돌고 좀 손바닥에서 치대다가 얼굴에 팩처럼 2분정도 올려주고 물 묻혀서 클렌징 해주면 진한 화장도 잘 지워지고 피부가 진짜 보들보들 해집니다 건성이나 수부지에 추천합니당"
53636639,5,"2025.12.30","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"사용 후 푸석함 없이 차분해지고, 향도 과하지 않아서 데일리로 좋아요."
51735812,5,"2025.11.23","쑥떡팩폼 120ml+15ml 추가증정","A03","B04",0,true,false,"이것저것 클렌징 많이쓰는데 , 약간 여태 써본제품들중에 가장 질감이 신기했어요 약간 진짜 슬라임처럼 쫀쫀하니 쫙 늘어나요 기본적인 요철정리되니 좋아요"
51734140,5,"2025.11.23","","A03","B03",0,true,false,"팩폼은 처음 사용해보는데 각질과 피부 톤업에 효과가  있다고 하니 꾸준히 사용해보려구요 향도 은은하고 쫀쫀한 텍스처감이에요"
51728447,5,"2025.11.23","","","B03",0,true,false,"아직 사용한지 1번밖에 안되서 정확하게 리뷰를 할 순 없지만 일단 1회사용으로 써보자면 향이 너무 좋아용 코에 유자 박고 세수하는 느낌임 각질도 잘 정돈되서 제가 유명한 좁쌀러인데 좁쌀도 많이 들어가구 만족합니둥"
51432919,5,"2025.11.15"," ","A03","B04",0,true,false,"롤링하면서 피부에 자극적이지 않아 좋아요 유자향이 은은하게 나서 향이 마음에 들어요 유자 팩폼 하고 나니 피부가 화사해보이고 피부가 매끈해졌어요!!"
51379120,5,"2025.11.14","","A04","B02",0,true,false,"폼클렌징 하면서 관리를 할수있어서 좋아요 발림성도 좋아요 색도 이쁘고 향도 좋아요 클렌징도 잘되는 편이라 하나만써도 되니 편하고 좋아요 작은사이즈도 같이있어서 여행갈때 쓰기에도 좋을거같아요"
51050551,5,"2025.11.06"," ","A03","B02",1,true,false,"기존에 한율 쑥 팩폼을 잘 썻는데 유자가 새로나와서 구매했어요 일단 자체에서 유자차 같은 진한 유자향이 나는데 알갱이가 크지 않아서 롤링했을때 자극은 별로 없아요 쑥 팩폼보다는 촉촉하게 마무리 되는덧 같고 부드러운 편이에요"
50949347,5,"2025.11.04"," ","A03","B02",0,true,false,"유자팩폼 향부터가 너무 취향저격입니다. 상큼한 유자향도 너무 좋고 피부 각질정리에 촉촉한 세안까지 할 수 있어 좋습니다. 사용 후 재구매하고 싶어요"
50924978,5,"2025.11.03"," ","","",1,true,false,"한율 원래부터 좋아하는 브랜드라 이번에 유자 클렌징 나와서 사봤는데 완전 만족함!! 일단 유자를 별로 좋아하지 않지만 향이 너무 좋음.. 세정력은 거품 쫀쫀하고 피부 당김 하나도 없어서 잘 쓸 것 같네용"
53139477,1,"2025.12.16","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"매일 쓰기엔 자극이 있긴 해요 근데 이거 기획으로 증정용 받은 거 왜 색이 다른가요?.. 까맣고 직접 짜보니 제형도 살짝 달라요 변질된 거 같아 쓰기 찝찝해서 버렸는데 검수 잘해주세요.. 이전에 샀던 거랑 튜브 모양도 살짝 달라서 묘하게 찝찝하네요 정품 맞죠..?"
53002126,5,"2025.12.13","쑥떡팩폼120ml +미니 클렌징 3종","A01","B01",0,false,false,"좋가고 해서 샀는데 일단 약알칼리기는 하네요. 순하고 좋지만 이 친구로 세정하고 나면 토너 레이어링을 평소보다 많이 해줘야 해요. 왜인지 모르겠지만 피부가 땡기거나 하는 것도 아닌데 피부가 믈을 엄청 필요로 하고 또 끌어당기는 게 느껴집니다."
52860111,5,"2025.12.10","쑥떡팩폼120ml +미니 클렌징 3종","A04","B03",0,false,false,"완전 순한 클폼 쓰니까 피지 제거가 아쉬워서 한번 사봣드요 일단 증정 마니 줘서 좋구요 세정력 조으네요 근데 이거 팩으론 다들 어케 쓰시는건가요 전 손에 자꾸 달라붙어서  안펴지던데;;; 마니 짜야하는건가 근데 그러기엔 너무 비싸서 아껴써야해요"
52281670,5,"2025.12.03","쑥떡팩폼 120ml+15ml 추가증정","A03","B03",0,false,false,"이거 완전 좋아요….👍🏻🤍 가장 크게 느낀건 진짜 피지가 줄어든것? 그리고 피부결이 이거 쓰고 난 후부터 좀 좋아졌어요! 사실 별기대 안하고 사용해봤는데 너무 좋아서 재구매할 예정입니당 너무 조아요 깐깐쓰울마덜이 써보더니 좋다고 계속 쓰시고 계세용ㅎㅎ"
51176341,5,"2025.11.09"," ","A03","",0,true,false,"복합성피부여서 매일 사용하긴 건조함이 있고 주 2회정도 피지관리 용도로 쓰고 있는데 대만족. 쑥보다 피지관리가 더 잘되는 것 같아서 손이 자주 가요. 세정력은 좋은편인데 진한 베이스메이크업 했을 때는 1차 클렌징 후 사용해주고 있어요. 알갱이가 들어있는데 세안할 때 자극 없어서 괜찮았고 건성분들은 건조함을 느낄 것 같아요. 유자향이 나서 세안할 때 기분 좋아요 👍"
51690756,5,"2025.11.22","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"쑥떡이라는 이름에 걸맞게 거품도 쫀쫀하고 향도 완전 쑥향납니다 🫢 데일리로 폼클렌징처럼 사용했을때는 향이 좋다고 느꼈는데 팩으로 얹으니 쑥향이... 저한테는 잘 안 맞나봅니다 ㅠ 팩으로 쓰기에는 용량이 작아 아까워서 결국 다른 제품을쓰고 있어요 🥲 약알칼리성 클렌저로 촉촉뽀득하게 마무리 돼서 저녁에 데일리 클렌저로 잘 쓸 것 같아요! :)"
51507189,5,"2025.11.17","","","",0,true,false,"쑥떡팩폼은 진짜 모공 정리용으로 최고예요! 부드럽게 펴발라서 1~2분 정도 두면 피지가 싹 정돈된 느낌💦 세안 후 답답함 없이 개운하게 마무리돼서 요즘 저녁 루틴에 꼭 써요. 특히 코 옆 끼임이나 턱 피지 고민 있는 분들은 확실히 효과 느낄 듯!  각질왁싱 톤업팩폼은 세정력은 순한데 세안 후 피부가 확실히 맑아 보이는 느낌이 있어요✨ 뽀얗게 톤 정리되는 느낌이라 아침 세안용으로 찰떡! 각질도 자극 없이 매끈하게 정리돼서 메이크업 밀림도 줄었어요.  두 제품 다 부담 없이 데일리로 쓰기 좋아서 기획세트 구성 만족도 높아요👍 사용감도 순하고 향도 은은해서 꾸준히 쓰는 중입니다😊💛  도움이 되셨다면 좋아요 눌러주세요 👍💖"
51395203,5,"2025.11.14","","A01","B02",0,true,false,"평소에 달빛유자라인을 패드 수면팩 등등 잘 쓰고 있어서 새로나온 팩폼도 기대됐어요 일단 사은품으로 온 유자세안밴드 너무 귀여움ㅋㅋ   일단 젤리라고 써있는 것처럼 딱 짜면 유자젤리같은 느낌의 제형이고 향이 진짜 좋아요!!! 유자청 향이 나서 얼굴에 바르면서도 너무 기분 좋았음  그리고 팩투폼 제품이라서 가벼운 선크림 정도로 화장했을때는 요것만 쓰고 있는데 세정력 좋고 촉촉하게 마무리됨!(같은 라인 쑥떡팩폼도 써본적 있는데 쑥떡이 더 뽀송하고 뽀득한 마무리감이라서 지성은 이걸 더 추천) 여름엔 쑥떡 겨울엔 유자로 잘 쓸 것 같아요 요즘 팩폼이 여기저기 많이 나오는데 한율팩폼이 진짜 괜찮은 편  💛선크림 정도 바른 날 이중세안 없이 한번에 세안가능하고 촉촉(미끄덩은 아님)💛"
51247498,5,"2025.11.11"," ","A02","B05",0,true,false,"향 딱 유자청 느낌이에요 향도 인공적이지 않고 상큼해서 세안할때마다 좋아요  제형 얼굴에 올릴때 엄청 꾸덕한 잼을 바르는 기분이에요 향이 유자행이라 더 그런것같아요ㅋㅋ 물 뭍혀서 거품내면 얼굴에 엄청 쫀쫀하게 올라가요  자극감 바를때 자극 전혀없고 팩으로 하고있으면 은은하게 시원한 느낌이에요 거품이 엄청 쫀쫀하고 밀도감있어요 약간 마쉬멜로우잼같은 제형이여서 얼굴 박박 씻는데도 자극감이 전혀 없었어요  세정력 쫀쫀하고 밀도있는거품덕에 모공속까지 깔끔하게 지워지는 느낌을 받았어요  세안후 당김 세안후 당김 전혀 없었어요 건성이라 세안후 당김이 꽤 있는편이고 세안후 잔여감이 없는상태에서 피부는 부드럽고 속은촉촉한 느낌이에요    요철 모공 피부결 요철은 조금 줄어든거같은데 모공하고 피부결이 너무 좋아졌어요 완전 보들보들합니다  각질 엄청 순하게 각질제거 되요 처음에는 너무 순해서 각질제거가 되나?싶었는데 세안하고 나니 묵은 각질이 싹 정리된 느낌이였어요  피부도 오히려 진정된것같아서 여드름 많으신분들도 자극없이 각질제거나 피부결 관리할때 쓰셔도 될것같아요  솔직히 리뷰가 거의 없어서 살까말까 고민했는데 고민이 무색할정도로 좋았어요  리뷰가 왜 없는지 의문이 들 정도에요!!  저는 이거 다 쓰면 재구매하러 다시 오려구요ㅎㅎ 고민하시는 건성들 이거사세요 진짜 짱좋음..."
53186286,5,"2025.12.17","","","",0,true,false,"피지흡착 팩폼 클린져 거품도 잘나고 지복합성에 무리없이 사용하기에 좋아요  세안하고 나면 개운합니다"
52670419,5,"2025.12.06","","","",0,true,false,"달빛 유자 클렌징은 처음 써보는데 다음에도 구매하겠습니다"
52216447,5,"2025.12.02","","A01","B04",0,true,false,"쫀쫀하게 발리고  팩폼이라 바르기도 편하고 좋네요. 피지 흡착 잘되는거 같아요. 안색이 밝아지는 기분입니당"
51855881,5,"2025.11.26","쑥떡팩폼 120ml+15ml 추가증정","A01","B03",0,true,true,"쑥떡향이랑 세정력이 좋아서 재구매했어요! ㅎㅎ 모공에 대한 효과는 잘 모르겠고 딱히 드라마틱한 변화는 없었어요 오히려 그래서 계속 재구매하는 것 같아요 이거 쓰고 크게 피부가 뒤집어진다던가 하는 일이 없었습니당 ~.~"
51733510,5,"2025.11.23","","A04","",0,true,false,"쑥떡팩폼 유명하길래 유자도 사봤어요 유자향이 너무 리얼하고 좋네요ㅋㅋㅋㅋ 소량으로도 거품도 풍성하게 잘 만들어져서 좋아요!!! 겨울이라 피부가 칙칙해졌는데 맑아진 느낌이 들어요!!"
51728457,5,"2025.11.23","","","",0,true,false,"노란 유자가 가득 담겨 나오는 느낌ㅎㅎ 세수할 때 향이 너무 좋아요. 거품도 쫀쫀하고, 깨끗하게 잘 세정돼서 만족합니다-!"
51607365,5,"2025.11.20","","A01","B04",0,true,false,"각질 제거템이 하나 필요해서 한 번 사봤어요!! 팩폼은 처음 써보는데 각질 제거에도 좋고 클렌징이 잘 돼서 좋아요! 앞으로 잘 쓸 듯 다음에는 쑥으로도 한 번 사보고 싶어요"
51604994,5,"2025.11.20","","","",0,true,false,"나이드니 1일1팩 필수인데. 팩하고 세수하기 번거러운데. 팩도되고 세안도 되는게 신기하네요 샤워할때 팩처럼바르고 마지막에 씻으니 간편하고 욕실에 자리 차지안하고 좋습니다"
51596095,5,"2025.11.19","쑥떡팩폼 120ml+15ml 추가증정","A01","B01",0,true,false,"한율 저한테 잘맞나봐요. 환절기라 트러블 올라왔는데 이거 쓰고 확 잠재워짐… 요거 머징 완전 평생갈템이야. 제발 올영세일에 기획 좋게 내주세용. 제발제발"
51448242,5,"2025.11.16","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"사용후에는 피부가 엄청 뽀득뽀득해져요 좋아요 추천이에요"
51366434,5,"2025.11.13","","A03","",0,true,false,"평소에 한율 쑥 클렌저 쓰고 있어서 유자팩폼도 궁금했는데 향이 너무너무 좋아요 ❤️ 어릴때 엄마가 타주던 유자차 향기에요. 질감도 부드럽도 거품도 잘 나서 자극 없이 세정됩니다."
51331009,5,"2025.11.12","","","",0,true,false,"쑥떡팩폼 최애 폼클인데 유자팩폼이 나왔다고 해서 사봤어요! 유자 수면팩 향 진짜 좋아하는데 여기서도 그 향이 나서 세수할때 기분좋어용 쑥떡팩폼보다 덜 자극적이고 마무리감이 덜 건조한 느낌이라 요즘날씨에 쓰기 좋아요"
51107779,5,"2025.11.07"," ","A03","B01",0,true,false,"아주 폼도 부드럽게 잘 나고 향이 일단 좋아서 만족스럽습니다 ㅎㅎ 크게 자극적이지도 않은듯하고 한율은 믿고 사용합니당 좋아요!"
51051908,5,"2025.11.06"," ","A03","B04",1,true,false,"한율 클렌징 밤, 쑥 써봤는데 이번 유자 클렌징 냄새가 제일 좋아요. 거품 내서 클렌징 하면 자극 없이 각질 정돈돼서 좋아요. 마무리감이 건조하지 않아서 겨울에도 쓰기 좋아요."
50930997,5,"2025.11.03","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"향도 꽃 향 나는 게 아주아주 좋아요 얼굴이랑 손에 물 묻혀둔 상태에서 미리 거품내고 세수하면 부드럽게 잘 씻겨요"
50928890,4,"2025.11.03","","","",0,true,false,"제품의 양에 비해 가격대가 있어서 고민했는데 가격대비 괜찮은 것 같아요"
51213578,5,"2025.11.10","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"제형도 엄청 쫀쫀하고 가끔 팩처럼 얹어놓고 사용하다보니 다른제품보디 빨리써지긴하는데 계속 손이가는제품이라 재구매했아요 여행다닐때 못들고다녀서 아쉬웠은게 이번에 메니어처 있어서 아주 만족해요!! 세정력도 좋고 개운해요"
51486817,5,"2025.11.16"," ","","",0,true,false,"한율 쑥라인이랑 유자라인 제품력도 좋지만 향이 정말 힐링됩니다ㅠㅜ 인공적이지 않고 정말 쑥, 유자 향이라 좋아요!! 쑥떡팩폼은 원래 있었는데 유자버전으로 나온 것 같아 구매해봤습니다 팩으로도 클렌징 제품으로도 활용가능해서 만족스럽습니다ㅎㅎ 15미리 작은 버전이 구성인 것도 좋습니다👍"
51484020,5,"2025.11.16"," ","","",0,true,false,"유자 향이 엄청 상큼 해서 마음에 들어요 젤리 타입인데 클렌저로 사용할 수 있고 팩 으로도 사용할 수 있으니까 좋습니다. 저는 요즘에 팩으로 좀 더 잘 쓰는 거 같아요. 팩으로 쓰면 좀 더 깊게 피부가 깨끗해 지는 느낌이 들어요. 물 조금 붙여서 맛사지 하면 거품도 잘 나고 마무리로 다른 세정제 안쓰고 팩 하면서 클렌징도 같이 할 수 있으니까 편합니다"
51174083,5,"2025.11.09"," ","A03","B02",0,true,false,"원래 한율 유자 시리즈를 좋아하는데 한율 유자 시리즈 중 팩폼이 나왔다고해 고민하지 않고 구매를 해봤어요.  우선 유자향이 은은해서 기분 좋게 세안을 할 수 있는 점이 가장 마음에 들었습니다. 사용을 하는 동안 자극은 느껴지지 않았고 사용 후 피부가 부드러워지는 느낌이 들어  사용감 또한 만족스러웠어요. 사용 후에 피부가 당기지 않았고 폼클렌징 한번만으로 각질 케어가 된다고 하니 기대가 됩니다."
53573888,5,"2025.12.28","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"쑥떡처럼 찰진 제형이 피부에 착 붙어 노폐물을 싹 흡수해줘요. 팩으로 1분간 올렸다가 물을 묻히면 거품으로 변해 세안까지 한 번에 끝낼 수 있어 정말 편합니다. 세안 후에도 당김 없이 촉촉하고 매끈한 피부결을 만들어줘서 데일리 각질 케어템으로 강력 추천합니다"
53539587,5,"2025.12.27","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,true,"복합성,민감성이고 트러블 나는 피부인분들 많으실것 같아요.그런피부 이신분들은 이거 한번 써보시길 추천드려요.각질제거가 잘됩니당ㅠ 이거 쓰고 좁쌀 많이 줄어들었어요!근데 세수후에 약간은 건조 할수 있거 건성은 추천ㄴㄴ 속당김 있을거 같아요."
53533709,5,"2025.12.27","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"집에 있는 제품들과 비교해보았는데 세정력이 매우 좋은 편 같습니다! 쫀쫀하게 주름 사이사이에 있는 파운데이션까지 다 세정을 해주더라고요. 거품이 잘 나고 사용 후 당김이 적은 것 같아요. 팩으로는 잘 사용하지 않고 클렌징 마무리 단계에 매일 사용합니다. 아마 재구매 할것같아요!"
53196474,5,"2025.12.17","쑥떡팩폼120ml +미니 클렌징 3종","","",0,false,false,"항상 쓰던거라서 삿어요 기획 작은거 유용하게 쓰이고 작은데도 은근 양이 많아서 나갈때 잘 사용하고 잇어요 쑥시카가 잇고 쑥시카바하가 잇던데 바하제품은 그냥 시카에 비해 더 묽은 느낌이 잇어용 둘다 냄새도 은은하니 좋아용 씻고나면 뽀득해지는게 맘에 듭니당"
