reviewId,rating,date,option,skinType,helpfulCount,hasPhoto,isRepurchase,content
40454561,5,"2025.05.28","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"처음 써봤는데 한팩 다 쓰고나니 괜찮은것 같아요! 한번 더 써볼예정ㅎ"
40453827,5,"2025.05.28","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"아침에 씻을때도 사용하고 자기전에 세안할때도 사용하고 있습니다 다 쓰면 또 사려구요"
40447739,4,"2025.05.27","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"클렌징 정말 잘 돼요! 오일로 1차하고 이거 사용하는데 깨끄하게 잘 돼요. 제가 건성인데도 불구하고 얼굴이 당기는 건 전혀 없어서 재구매의사있습니다!"
40440849,5,"2025.05.27","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"약간 필링도 되고 너무 좋아요. 거품이 풍부하고 맘에 듭니다."
40435667,5,"2025.05.27","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"팩처럼쓰는건 귀찮아서 거품내서 폼클렌징으로만 사용중인데 여드름 완화에 도움되는거같아요"
40433456,5,"2025.05.27","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"세정력이 뽀득뽀들하게 잘 되고 쫀득쫀득한 질감이에요 한율은 순해서 믿고 사용합니다"
40431914,4,"2025.05.27","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"약알칼리성이라 세정력좋아서 만족 블렉헤드 피지는 꾸준히써야 효과볼듯"
40425060,4,"2025.05.27","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"폼클렌징으로 사용중입니다 큰 효과는 아직 잘 모르겠지만 괜찮아요"
40412415,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"화장 진짜 잘지워져요 일차세안으로 끝냄 재구매의사있음요"
40409838,4,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극없이 순해서좋고 세정력도 좋은데 뭔가 그냥 그러고 끝이에요 세정력이 좋은데 제기준에선 화장이 안지워지는 느낌 그냥 2차세안할때나 선크림만 바를때 팩폼하기 좋은것같아요~"
40404701,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"촉감이 신기해용 1~2분 냅뒀다가 물 묻혀서 비비면 쫀득하게 되는데 세안 잘 되는 것 같아용"
40401226,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"깨끗하게 씻기는 기분이 들어서 괜찮네요~ 그리고 무엇보다 팩 겸용으로 사용할 수 있어서 좋아요"
40399338,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극 살짝 느껴지고 이거로 씻으면 피부가 뽀득뽀득함  건성은 비추 매우 건조하다고 느낄 것 같아요 그리고 이거 많이 바르지 마세요 5번 손가락 한마디 정도만 하세요 안 그러면 거품이 멈추지 않는 무한의 세수에 빠짐"
40399028,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"팩폼 처음 써봤는데 얼굴도 뽀득거리고 피지도 잘 빠져서 좋아요 특히 쑥향이 좋음"
40398209,1,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"복합성 피부에 민감한편인데 이거 쓸때마다 피부 뒤집혀져요 ㅜ 세정력 하나는 최고인거 같아요 부들뷰들 해지고 근데 피부에 뭐가 나서 손이 잘 안가네요"
40397276,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"좋아요 만족해요 아주 잘 쓰고 있습니다. 너무 만족하며 사용중입니다."
40394848,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"효과 좋고.세안시 너무 깨끗해요.재구매 예정입니다 .세정력 굿굿굿"
40384138,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"스크럽제처럼 알갱이가 있어요 그리고 가끔씩 팩으로 한 1분정도 얹어놓고 세안해주니까 좋습니다"
40383452,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"뽀득뽀득한 세정감을 좋아하시는 분들은 비추합니다! 부드럽게 마무리 되는 클렌징폼이에요! 팩 겸용이라서 그런가 거품은 잘 안나는 부분은 아쉬워요"
40375318,5,"2025.05.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"지성이라 약산성 클렌징폼만 쓸 순 없어서 약알칼리성 클렌징 필요해서 샀는데 거품 잘나고 세정력 좋음"
40370806,5,"2025.05.25","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극이 있기는 한데 거품 충분히 내면 덜 하고 괜찮았어요!! 진짜 확실히 피지뽑히는게 느껴지고 너무 좋았습니다..!! 완전 추천이에요ㅜㅜ"
40368575,5,"2025.05.25","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"끈적끈적해서 노폐물과 피지가 빠지는 느낌이라 조아요 향도 괜찮아요"
40367209,5,"2025.05.25","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"별 기대 안 했는데 진짜 괜찮아요 아렌시아랑 달리 튜브형이어서 더 위생적임"
40348897,5,"2025.05.25","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"잘 쓰고 있어요 모공 브러쉬 못 받은 게 아쉬워서 다음에 또 사려고요"
40333331,4,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극 없이 순하고 쫀쫀 하게 클렌징 되어서  부드러우면서 블랙헤드 잘 제거 될거 같네요"
40331119,5,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"폼이 엄청 쫀쫀하고 좋아요 자극 없고 거품도 잘 나서 개운해요"
40330907,4,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"생각만큼 쫀쫀한 제형은 아니였어요!! 그 부붐에서 조금 실망하긴했지만 .. 뽀득뽀득 잘 씻기고 촉촉하더라고요! 조금만 짜도 거품이 잘 나기때문에 오랫동안 쓸수있을것같아요"
40328670,5,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"수분은 남기고 기름은 싹싹 씻어주는 좋은 제품 ^^ 6월 오면  다 털어버릴 거에요"
40318369,5,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"너무 만족합니다 다섯 번째 재구매하고 있어요 촉촉하고 부드러워요"
40314575,5,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"사은품으로 한번 사용 할 수있는 거 받고 너무 좋아서 구매 했는데 진짜 피지도 올라오는게 많이 줄고 쑥 향도 너무 좋고 쫀쫀한 거품이 너무 좋아요 ㅠㅠ 가격은 좀 비싼편 이지만 효과에 비하면 나쁘지 않은 편 입니다~ㅎㅎ 저는 재구매 의사 있음!"
40312452,5,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"좋아요좋아요 이제 없으면 안돼요! 이것만 사용합니다!!!"
40309179,5,"2025.05.24","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"유튜브 광고보고 샀는데 엄청 순하고 좋아요. 예민한 피부인데 트러블도 안 나고 좋네요. 아침 저녁으로 잘 쓰고 있어요."
40305475,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"팩으로도 사용할 수 았고 클렌징할때로도 쓸 수 있어서 좋고 피지랑 블랙헤드 완전 잘 없어져요"
40301257,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"각질케어에 좋아요. 특히 클렌징오일과 같이 쓰면 시너지 좋아요"
40299497,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"한달 사용해본 결과 복합성인 나한테도 잘 맞음 깨끗하게 씻기고 세안 후 당김이 조금 있으나 바로 스킨케어 해주면됨 확실히 노폐물 제거에 효과 있는듯"
40295063,4,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"화장품이라고 다 사람마다 맞는게 있고 안맞는것도 있지만 저는 써보고 좋으면 몇개씩 사서 딸들도 나눠쓰고 지인들도 선물해주고 하네요"
40295058,4,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"화장품이라고 다 사람마다 맞는게 있고 안맞는것도 있지만 저는 써보고 좋으면 몇개씩 사서 딸들도 나눠쓰고 지인들도 선물해주고 하네요"
40294954,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"복합성인데 잘맞고 피지 조절이 진짜 잘되요 남자친구한테도 사주려구용"
40294920,4,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"화장품이라고 다 사람마다 맞는게 있고 안맞는것도 있지만 저는 써보고 좋으면 몇개씩 사서 딸들도 나눠쓰고 지인들도 선물해주고 하네요"
40294873,4,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"화장품이라고 다 사람마다 맞는게 있고 안맞는것도 있지만 저는 써보고 좋으면 몇개씩 사서 딸들도 나눠쓰고 지인들도 선물해주고 하네요"
40294076,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"건성인데 전체에 팩처럼 쓰면 뭔가 따가워서 블랙헤드 주위에만 써요 뽀득뽀득해서 좋음"
40292919,2,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"제 피부타입이랑 안맞아서 그런걸수도 있지만 이거 사용하면 확실히 피지가 줄어드는 것 같기도하고 잘 빠지긴 하는 것 같은데 피부트러블이 올라와요.. 피부 예민하신 분들은 비추천입니다"
40287551,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극없이 순하게  피부에 잘 맞구요  세정력도 맘에 들어서 재구매  할려구요"
40284211,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"정말 깨끗하게 클렌징되고 보습과 진정효과 모두 만족합니다."
40283829,5,"2025.05.23","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"매번 사용하는 제품입니다. 부드럽고 촉촉해서 사용하기 정말 좋습니다."
40280255,4,"2025.05.22","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"조금만 사용해도 거품 진짜 잘 나고 조금도 쫀쫀한 편인거 같애요. 세정력 같은 경우는 뽀득뽀득하게 닦이는 재질은 아니고 촉촉하게 마무리 되는 게 좋았습니다."
40276433,5,"2025.05.22","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"재구매하는 제품이에요 !! 이 향이 좋아서 매일 썼던 때가 있었는데 주변에서 얼굴 하얘졌다는 소리 들어서 신기했습니다 .. 팩처럼 사용하기도 좋고 클렌징폼으로도 좋아요 ~~!!"
40275488,4,"2025.05.22","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"음 블랙헤드도 쏘옥 빠져나갈 만큼 피지 잡아먹는다해서 사보긴 했는데 그냥 클렌징폼으로만 써서 그런가 그냥 큰 효과는 없는 것 같아요"
40274958,5,"2025.05.22","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"여름철에도 사용하기 좋은 제품입니다. ㅎㅎ 추천합니다~~"
40271205,5,"2025.05.22","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"모공까지 청소 되는 것 같은 세정력이라서 다쓰면 항상 재구매합니다"
40261781,4,"2025.05.22","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"워낙 유명한 제품이라 한번 사봤는데 생각보다 엄청 꾸덕하진 않지만 좋아요"
40253608,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"재재재구매템이에요 비슷한 종류 다른 클렌져보다  자극도 적고 순해서 매일 사용해요"
40252288,3,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"이거 피부 약하거나 장벽 안좋으먄 무너집니다…자극이 있네요.."
40247486,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"넘 좋아요 !! 자극 없이 순하고 사용감도 무리없이 좋았습니다 ! 지+복합성 피부라 화장품 안맞으면 진짜 안맞는데 너무 잘 맞았어요 인생 폼클"
40244650,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"저아여 이제 폼클렌징은 얘로 정착할 것 같슴다 그정도로 조음요 ㅎㅎ"
40243395,4,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"피지 제거 효과가 뛰어나네요 팩과 폼 효과가 동시에 나니까 효율적이에요"
40240514,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"진짜 정말 제 인생템 입니다!!! 재구매 의사 아주 많이 있습니당!"
40238150,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"피지량 많은 지성피분데 약알칼리라 세정도 좋고 기름기도 씻어주고 피지알멩이가 빠지는느낌이 들어여"
40238045,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"진자 쑥냄새 나구 팩처럼 올려뒀다가 세안할수 있어서 좋아욧"
40234496,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극없이 사용하기 좋아요!! 진정, 좁쌀에 도움을 봤어요!"
40234472,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"자극없이 사용하기 좋아요!! 진정, 좁쌀에 도움을 봤어요!"
40232826,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"이건 전에 올영데이때 샘플 써보고 좋아서 본품 사요. 쫀득하고 찐해요"
40232263,5,"2025.05.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"화장이 뜨는 계절에 SOS용으로 1회 했는데 피부결이 보들보들. 여러번 행거야해서 머리 감을때 추천."
40225073,5,"2025.05.20","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"오늘 처음 사용했는데 세정력도 적당하개 좋은 거 같고 아직까지 만족스러워요! 사용 후 당김도 없고 괜찮았습니다!  다음에 구매를 할지 좀 더 사용해 봐야 할 거 같아요!"
40222583,3,"2025.05.20","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극없이 순하긴 한데 막 각질 제거 효과가 엄청 좋거나 그런 건 아니네요,,ㅎㅎ"
40218792,5,"2025.05.20","쑥떡팩폼 120ml+15ml 추가증정","",1,false,false,"뭔가 쑥이고 알갱이가 있어서 박박(?) 씻기는 기분이라 매우 좋아요 ㅋㅋ 여름에 딱임!"
40214858,3,"2025.05.20","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"피지가 없어진다는 느낌은 없었는데 나쁘지는 않아서 산김에 쓰고 있어요"
40204342,5,"2025.05.20","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쑥 향이 좋아서 계속 쓰게 돼요 아직 쓴 지 얼마 안돼서 잘 모르지만 나름 좋은것같아요~"
40203109,5,"2025.05.20","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"생각보다 붉은기가 빨리 없어져요 한달동안 쓰먄 효과가 있어여"
40188117,5,"2025.05.19","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"솔직히 별로라는 리뷰도 있어서 걱정했는데 자극도 없고 순해서 쓰기 좋아요 처음 썻을때 피지 알갱이들이 나와서 놀랬어요..😅 그만큼 너무 좋습니당! 수부지 예민 피부인 저도 잘 쓰고 있는 제품이에요! 제구매 의사있습니다"
40186126,5,"2025.05.19","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"화장 잘 지워지고, 자극없이 뽀송뽀송하니 좋아요. 이것만 사용합니다."
40183070,5,"2025.05.19","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쑥 냄새나고 얼굴에 닿으면 살짝 시원해져요 개운한 느낌이라 좋음"
40171045,4,"2025.05.19","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"저는 약간 자극이 있다고 느껴졌어요. 팩으로 올려두면 올려둔 내로 약간 벌겋게 되더라고요,, 그치만 피지는 제거 되는 거 같았어요"
40168361,4,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"홀린듯이 구매했는데,, 효과 있었으면 좋겠네요 기대가됩니다"
40165523,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"제가 복합성인데 떡솜쓰고 피부 개 좋아졌어요 ㅜㅜㅠ 진짜 거품 개부들부들하고 이거 쓰고 나면 피부가 개쩔어요 ㅜㅜㅜㅜ"
40163393,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"요즘 팩 폼이 유행인가요? 죄다 팩 폼이네 근데 모 좋으니까 유행인 거겠져"
40162728,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"발림성도 좋고 피부에 자극이 없어서 너무 좋습니다~~!! 향기도 은은해서 너무 좋아요~~!! 재 구매 의사 있습니다~~!!"
40162659,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"팩처럼 하다가 씻어내면 돼서 넘 조아여 촉촉하게 마무리돼서 굿"
40155800,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"팩폼으로 한번사용으로 블랙헤드 화이트헤드 싹 없어져서 이걸로 정착하려고요 👍"
40152338,4,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"이게 양이 ..약간 누가 쓰다가 준거같은느낌 위에가 좀 비어있어요 그래도 하고나묜 피부가 보드보들 좋아요"
40148597,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"피지제거 효과가 미쳤어요! 주변에 영업하고 다니는 찐-추천템! 수부지 피지 관리템으로 이만한게 없습니다!"
40145070,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"거품 풍성하고 알갱이 있어서 필링까지 잡아줍니다. 뽀득한 느낌 굿"
40143927,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"피지부자엿는데 피지가 좀 사라졌어욥 거품도 쫀쫀함 좋아여"
40141586,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"지성 피부인데 세정력이 너무 마음에 들어요!! 뽀득하게 씻기는데 피부가 막 땡기지도 않아서 좋아요~~"
40140935,5,"2025.05.18","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"엄청 엄청 쫀쫀해요 팩 효과도 좋고 세정이 잘 되고 향이 너무 좋아요"
40137850,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"일단 쑥 향이 너무 좋고 전 이걸로 정착했네요 수부지입니다 지성에 더 가까운"
40134685,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"한율 믿고샀습니다 팩도 되서 조아요 뽀득뽀득하고 세정럭조아요"
40131783,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"뽀득하게 잘 씻기고 피지흡착이 잘돼서 피부가 부드러워져요"
40131468,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"지성인데 뽀득하게 잘 씻겨서 좋아요 확실히 피지 흡착이 잘되는거같아요"
40121024,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"세안할 때 순하면서도 개운하게 닦여서 좋아요! 쑥 향도 은근 힐링되고, 세안 후에도 건조함 없이 촉촉했어용"
40119905,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"딤디님 영상 보고 구매했어요! 쑥 폼클렌징은 이전부터 사용했고 하나 더 쟁여둘려고 구매했네요."
40119823,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,true,"유튜버 딤디님 영상 보고 후다닥 구매했네요. 쑥 폼클렌징은 이전에 써보고 좋아서 망설임 없이 구매했어요."
40115007,5,"2025.05.17","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"아렌시아 떡솝인가 그거 쓰다가 이거 써봤는데 솔짓히 아렌시아?꺼가 더 조음 근데 이게 튜브 타입이기도하고 쓰기 편한건 이게맞긴함 근데 전 이거 다쓰면 아렌시아 떡솝 살거임 ㅎ"
40107648,4,"2025.05.16","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"기대 많이하고삿는데 기대만큼 좋진 않아요 그냥무난한듯 팩으로 효과는 별로옶는데 폼클렌저처럼 쓰면 좋아요"
40104658,5,"2025.05.16","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"할머니 생신선물로 사드렸는데 좋아하셨어요 많이들 사세요"
40101173,5,"2025.05.16","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"정말 좋은 제품이에요 다쓰면 재구매할 것 같아요 좋아요 ㅎㅎ"
40100559,4,"2025.05.16","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"막 엄청 대박날 정도는 아닌데 그냥 무난무난해요 sns 과장템.."
40086060,5,"2025.05.16","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"조금만 사용해도 거품이 되게 잘 나요! 사용 후 마무리감은 뽀득뽀득해요오"
40084917,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"잘 구입했습니다.  좋아요.  가격이 너무 많이 비싸요. 용량도 조금임."
40083649,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"촉촉하고 피부에 자극이 안가는 순한 제품이라 가족이 다 사용하기에 좋아요"
40077825,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"이거 언니 친구가 쓰고 여드름 다 사라졋대서 저도 사봣어요 폼클렌징도 돠고 팩으로도 사용 되는 거 같던데 일단 쑥 냄샤가 오져여 피부도 매끈해짐"
40076042,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"이고 완전 좋아요 하고 난거랑 안하고난거 차이가 조금 있고 사람마다 다를수는 있지만 저는 너무 좋습니다"
40072369,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"추천받아서 구매했는데, 맘에들어요~! 잘사용할것같습니다ㅎㅎ"
40067805,3,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"모공 피지 흦착 ? 하나도 안되는 것 같아요 각질제거도 안돼고 그냥 클렌징폼같아요"
40067790,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"거품내서 쓰려면 거품기 쓰거나 엄청 많이 짜야함 가성비는 생각보다 별로"
40066249,5,"2025.05.15","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"꽤 괜찮은거같아요! 잘 지워지고 할인할때 사서 뭔가 조금 더 이득 본 느낌이 듭니다ㅏㅏ"
40056082,5,"2025.05.14","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쫀쫀하고 뽀득하게 잘 씻겨서 좋라요 팩폼 기능으류서 더 좋응지는 모르겠디만룔"
40038124,5,"2025.05.14","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"기름기 없이 말끔하게 세안 가능한 폼이에요 지성 아닌 분들은 건조함 느끼실 수 있을 정도예요 풀향?이 나는데 전 그닥 썩.. 맘에 들지 않습니다ㅜㅜ"
40034705,5,"2025.05.14","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"순해서ㅠ좋았어요 팩도 되서 따로 팩 비용도 아낄 수 있어서 좋아요"
40034646,5,"2025.05.14","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쫀득쫀득하고 사용감이 좋아요. 팩으로도 사용할 수 있어서 더 좋은 거 같아요."
40032253,5,"2025.05.14","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"피부가 예민한 편인데 순하고 얼굴 땡기지도 않아요! 거품도 잘납니당"
40031642,5,"2025.05.14","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극없이 순ㄹ하긴한것갘은데 약산선치고 뽀득해요 그저그래요"
40025592,5,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"만족하면서 자주 사용하고 있어요 좋은 구 같습니다  추천드려요"
40021366,5,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극없이 순하면서 팩, 클렌징용도로 사용할수있는게 너무 좋네요 성분도 좋고"
40018376,5,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"거품이 부드럽고 세안하고 나서는 조금 건조했어요 세정력은 좋아욥"
40017603,5,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"샘플 사용해 보고 좋아서 본품으로 구매했어요 뿌득뿌득 씻기는 느낌이 좋네요"
39998854,5,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"진짜 깨끗하게 세안 가능이에요 그만큼 자주 쓰기보다는 딥클렌징 하고 싶을 때만 사용해야합니단!"
39997718,4,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"블랙헤드가 제거되지는 않지만 확실히 각질 만큼은 잘 제거되어 피부가 가벼워 집니다. 단점은 처음에는 롤링감이 매우 뻑뻑하다는거. 하지만 그 덕에 극 지성은 오히려 기름기가 쫙 빠져서 좋은 것 같습니다."
39997230,4,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"세정력은 좋은거 같은데 제 피부가 예민한편이라그런지 따가워요"
39996267,5,"2025.05.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"별기대를 안하고샀는데 너무좋아서 놀랬습니당 진짜 피부가 진정이되요."
39994114,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쫀득하고 좋아요  일단 세수 하고나면 뽀득뽀득 한 느낌이 납니다~  향은 그닥 없어서 쓰기에 좋아여ㅔ"
39994065,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"제형이 진짜 쫀쫀하고 코부분 피지가 세수하고 나면 정리된 개 많이 느껴져요!"
39992228,4,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"블렉헤드가 없어지는진 모르겠어여 ㅠㅠ 그래도 폼클렌저로는 좋을꺼 같은데 비싸서 사바사인거 같습니당"
39991723,4,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"씻고 나면 완전 보송보송 해져서 건성한테 좋아요 그리고 피부도 되게 깨끗해져요 굿굿"
39991144,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"이 폼클렌징을 쓰고 여드름이 잠잠해졌어요! 쫀쫀한 거품이 세정력도 좋고 각질제거도 잘 되는 것 같아요 그리고 피부가 뽀득뽀득해져서 좋아요!"
39984785,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"타제품 쌋는데 좀 건조해서 이게 유명하길래 구매해봣어옇ㅎㅎ"
39978770,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"자극이 좀 되지만 세정력 때문에 쓰는 ㅜ 화장 n겹 바르는 사란ㅁ한테는 조아연"
39978643,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"같이 들어있는 미니가 킥이였어요!! 여행 가서 부피 자치도 덜 차지하고 너무 잘 다녀왔어요"
39976730,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"두개째 사용하는데 매일쓰는건 아닌데 좋아요 가격이 좀 아쉽긴하지만 세정력이나 피부환해지고 좋은거같아요 그리고 튜브형인데 구멍이 크고 제형이 좀 묽어서 양조절하기가 어렵고 뚜껑에 묻어나는게 많아요  용기가 좀 개선됐으면 좋겠어요"
39973717,5,"2025.05.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"플라시보 효과인 줄 알았는데 제품을 사용해서 세수하면 피부가 확실히 보들보들 해집니다 ㄷㄷ 신기해요"
