reviewId,rating,date,option,skinType,skinTone,helpfulCount,hasPhoto,isRepurchase,content
51878007,5,"2025.11.27","쑥떡팩폼 120ml+15ml 추가증정","A03","B04",0,false,false,"피지 세정에 너무 좋아서 여름이나 지성분들이 사용하기 좋습니다! 떡처럼 쫀득쫀득해서 세수할 때마다 기분이 좋아요 ^ㅁ^ 쑥 냄새가 강한 편이고, 팩으로도 가끔 사용할 수 있어서 여러모로 활용하기 좋은 제품입니다. 뽀득뽀득하게 세정력이 좋아요! 기름 싹싹.."
51807522,4,"2025.11.25","쑥떡팩폼 120ml+15ml 추가증정","A01","B01",0,false,false,"기본 제형은 자극 없습니다 다만 가끔 들어있는 알갱이? 같은게 약간 자극이 될 수 있겠더라고요 그리고 눈이 좀 따가워요 세수 다 하고 눈 떴을 때 제대로 안 씻겨나간 경우엔 눈 진짜 따가워요 그래도 피부결 좋아지는데는 한몫 했습니다 다만 쓰는 양에 비해 본품 양이 좀 적게 느껴졌어요"
51746147,5,"2025.11.24","쑥떡팩폼 120ml+15ml 추가증정","","",0,false,false,"그동안 써보고 싶었는데 고민만 하다샀어요.... 근데 너무 좋잖아요!! 세정력이 진심 도른자고요..... 팩으로 얼굴에 엄지손가락정도 짜고 넓게넓게 바른후 2~3분 기다리다가 물 손에 묻혀서 롤링 해주면서 코에 있는 저의 블랙헤드놈들 싹 뽑아 주고 물더 묻혀서 거픔내면서 싹 지워줘요!! 기다리는 3분동안 양치하면 시간 딱 맞아요!!! 자극도 없고 너무 좋아요...특히 쑥갬새 너무 좋아요...마음까지 진정된다랄까....."
51549754,5,"2025.11.18","쑥떡팩폼 120ml+15ml 추가증정","A03","B05",0,false,false,"팩폼 제품을 처음 써보는데 이 제품 너무 좋았어여 일시적인 거 같지만 피지 정말 뽑아줍니다.. 폼으로 써도 정말 좋은게 저는 거품이 엄총나게 많이 나는 폼을 사랑합니더 이 친구가 제가 써본 10가지 이상의 폼클렌징 중 거품이 젤 잘 만들어져요 아주 콩알만큼만 사용해도 엄청나게 거품이 나서 너무 좋구요 너무 많이 사용하지 마세요 계속 거품나와서 행구기 힘들답니다.. 사용 후 얼굴 당김도 없고 부모님도 만족하시는 제품입니다!!"
51338172,5,"2025.11.13","","","",0,true,false,"일단 처음 쓸때 유자향이 솔솔 올라와서 아주 기분이 좋아요..그리고 1회 사용 때에는 화이트 헤드가 모공 속에서 모공 밖으로 올라옵니다. 한 세번 즈음 시간차를 두니까 모공이 쏙 사라지고 화이트 헤드도 깨끗해졌어요. 각질제거가 되서 그런지 코옆 끼임도 줄어듦!"
51209242,5,"2025.11.10","쑥떡팩폼 120ml+15ml 추가증정","A01","B02",0,false,false,"진짜 저 지성인데 이거 완전 찐추천!! 저는 팩으로 이용하기보다 매일 저녁에 뽀득하게 씻겨주고있어용!! 지성은 매일매일 피지가 쌓이거든요… 진짜 아걸로 하루를 개운하게 마무리해주는 인생템…! 저자극이고 하루동안 쌓인 노폐물을 싸악 정리해주고 깨끗하게 씻겨진 느낌?이 들어서 너무 좋어요 게다가 제형도 쫀쫀하고 텍스처 볼때마다 먹고싶더라고요..ㅎㅎ 쑷떡 생각나서 진자 찐템 굿굿굿"
50933452,5,"2025.11.03","쑥떡팩폼 120ml+15ml 추가증정","","",0,false,false,"수부지 여름 필수템으로 썼습니다.. 아침부터 개기름끼는 투머치 지성이라 피지 관리가 필수였어요! 저녁에 메이크업 지우는 용도로 썼는데, 2차 세안도 잘 지워지는 것 같아 만족했어요. 아쉬운 점은 날씨가 건조해지면서부터는 좀 자극이 있었던 것 같아요! 그래도 가끔 피지 관리용으로 팩처럼 발라 쓰기 편해서 잘 쓰고 있어요🫶 거품도 잘 나고, 지성이 심할 때는 크게 당기진 않았어요!"
51736989,5,"2025.11.23","","A04","B01",0,true,false,"자극적이지않고 각질관리하기에 좋아요 촉촉해서 세안하고도 안땡겨요 향이 좋아서 마음에 들어요"
51344536,5,"2025.11.13","","A02","B01",0,true,false,"유자향이 너무 좋아요 젤 타입이라 자극이 없고 거품도 풍성하게 나고 세정력도 좋았어요 너무 건조하지않아 데일리로 잘 사용할 것 같아요!!"
51344388,5,"2025.11.13","","","",0,true,false,"한율 유자라인은 향이 좋아요 팩폼도 마찬가지로 향부터 좋아서 사용하는 내내 기분이 좋습니다 사용할 때 부드럽게 클렌징 되는 느낌이고요 사용 후에도 당김없어서 좋습니다"
51324203,5,"2025.11.12","","","",0,true,false,"처음엔 팩으로 써봤는데 순하게 잘 닦이고 메이크업도 잘 지워졌어요! 같이 오는 헤어밴드도 너무 귀여워서 계속 세안하고 싶은 마음이 들어용ㅎㅎ 다른 제품인 쑥도 한번 써보고 싶어요!"
51196652,5,"2025.11.09","쑥떡팩폼 120ml+15ml 추가증정","A03","B03",0,true,false,"일주일에 한번씩 턱과 이마의 팩 해 주고 있습니다. 개운한 느낌."
51065998,4,"2025.11.06","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"지성 피부인데도 불구하고 세정력이 쎈건지 세안 후 피부당김이 심하긴 해요ㅠㅠㅠ그래도 잘 씻겨나가서 재구매 하긴 했는데 잘써보겠슴다"
53464784,4,"2025.12.25","쑥떡팩폼 120ml+15ml 추가증정","A04","B02",0,false,true,"이 팩폼만의 쫀득하고 몽실몽실한 거품이 좋습니다! 자극도 크지않고 뽀득해져서 지성인 분들이 쓰기 좋을 것 같아요!"
53449518,5,"2025.12.25","","A06","B06",0,false,false,"유자향이 진짜 대박이에요 향긋해서 좋아요 세정력도 나름 괜찮아서 잘 쓰고있어요"
53429398,4,"2025.12.24","","A03","B04",0,false,false,"향 상큼해서 할때마다 기분 좋아요. 팩폼은 팩으로만 사용중인데 넉넉하게 올리고 시간 지나서 씻어주면 피부 맑아집니다."
53389159,5,"2025.12.23","","A02","B02",0,false,false,"유자 향이 은은하데 계속 파져사 기분 좋아지는 그런 향임 ㅎㅎ"
53371707,5,"2025.12.22","쑥떡팩폼120ml +미니 클렌징 3종","A03","B04",0,false,false,"한번 써보고 너무 좋아서 다시 재구매했어요 가격에 비해 양이 적긴하지만 피부가 보들보들해지고 팩하고 폼으로 물묻혀서 닦으면 너무 세정더 잘대고 먼가 기분도 조이ㅏ요"
53371626,5,"2025.12.22","쑥떡팩폼 120ml+15ml 추가증정","A03","B04",0,false,true,"한번 써보고 너무 좋아서 다시 재구매했어요 가격에 비해 양이 적긴하지만 피부가 보들보들해지고 팩하고 폼으로 물묻혀서 닦으면 너무 세정더 잘대고 먼가 기분도 조이ㅏ요"
53367131,5,"2025.12.22","","A02","B04",0,false,false,"저는 건성에 세안 후 좀 롱조가 올라오는 피부인데 이건 자극 없이 부드러움"
53363302,5,"2025.12.22","쑥떡팩폼 120ml+15ml 추가증정","A07","B01",0,false,true,"팩으로 쓰면 홍조 올라오고 많이 건조해서 자극이 있었는데 물 많이 섞어서 거품 내고 일반 클렌징처럼 쓰면 자극 훨씬 덜하고 괜찮았어요! 효소파우더랑 섞어서 거품 내면 더 쫀쫀하고 좋아용"
53329906,5,"2025.12.21","쑥떡팩폼120ml +미니 클렌징 3종","A02","B04",0,false,false,"한통 다 비우고 새로 구매했어요! 자극 없으면서 세정력이 좋아요"
53302798,5,"2025.12.20","쑥떡팩폼120ml +미니 클렌징 3종","A01","B01",0,false,false,"솔직히 가격 사악해서 막 권하긴 좀 그렇긴 해요 팩-&gt;폼으로 쓸때는 크게 좋다는거 못느끼겠고 엄청 소량으로 바로 거품내서 클렌징폼으로 쓸때가 좋아요 거품 엄청 잘나고 향도 좋고 뽀득하고 개운하게 싹 씻어줘서 아주 만족해요"
53259538,5,"2025.12.19","","A03","B05",0,false,false,"화장 진짜 잘지워지고 피지 관리하기에도 좋은거같아요 양은 좀 작은거같습니당"
53246626,5,"2025.12.19","","A02","B02",0,false,false,"완전 클렌징도 잘되구 팩으로 하고 나면 얼굴 진쯔 밝아 져요 매일사용하지는 않는데 이런거 사용하면 서 궁금한게 매일 사용하면 정말 그대로 얼굴이 환해질까요? 흠 한번 매일 사용해볼까봐요"
53222126,5,"2025.12.18","쑥떡팩폼 120ml+15ml 추가증정","A04","B04",0,false,false,"속건조는 없는데 세정력은 좋아요 팩으로 안쓰고 폼으로만 쓰는데도 좋아요"
52928877,5,"2025.12.11","쑥떡팩폼120ml +미니 클렌징 3종","","",0,false,false,"극지성의 리뷰입니다 저녁에 세안할 때 사용하는데요. 하루묵은 피지들을 싹 뽑아줍니다. 다 씻어내면 뽀득뽀득해지는 느낌이랄까요? 거품내서 사용하는걸 추천드립니다. 약간 미끄덩하는 느낌이 들 수 있긴 한데 저는 사용하는데 불편함을 느낀진 않았어요. 건성부터들한테는 가끔 팩하는 용도로 추천드리고요. 저같은 극극지성한테 데일리로 추천드립니다"
52700606,5,"2025.12.07","쑥떡팩폼 120ml+15ml 추가증정","A01","B05",0,false,true,"전반적으로 사용감과 세정력 모두 만족스러워 꾸준히 손이 가고 있어요. 가장 먼저 느낀 건 피부에 닿는 질감이 부드럽고 자극이 적다는 점이었어요. 메이크업이 짙은 날에도 제품이 피부에 천천히 녹아들며 노폐물을 부드럽게 씻어내 주는데, 힘을 줄 필요 없이 자연스럽게 마사지하듯 사용해도 깨끗하게 제거돼 피부가 편안했어요. 세안 후 가장 걱정되는 당김이나 건조함도 거의 없어서 좋았어요. 보통 깨끗하게 지워지는 제품들은 세안 후 피부가 뻣뻣하게 당기는 경우도 있는데, 이 제품은 촉촉함이 은은하게 남아 피부가 편안하게 정리되는 느낌이었어요. 피부결이 정돈되면서 메이크업 잔여물이나 미세먼지가 말끔하게 제거돼 다음 스킨케어 단계도 훨씬 잘 흡수되더라고요. 사용하면서 가장 마음에 들었던 점은 세정력과 순함의 밸런스예요. 자극 없이도 깔끔하게 지워지고, 눈가처럼 민감한 부위에서도 따가움이나 잔여물 느낌 없이 사용할 수 있었어요. 여러 번 세안하지 않아도 말끔하게 마무리돼서, 저녁 시간 클렌징이 훨씬 간편해졌어요. 지속력 강한 베이스나 립 제품도 무리 없이 제거돼 데일리 클렌징뿐 아니라 풀메이크업한 날에도 충분히 사용할 수 있을 것 같아요. 세안 후 피부에 잔여감이 남지 않고 개운하게 마무리되는 것도 만족스러웠어요. 뭔가 씻겨 나가지 않고 남아 있는 느낌 없이 산뜻하게 마무리되면서도, 피부가 과하게 건조해지지 않아서 전반적으로 밸런스가 잘 잡힌 제품이라는 생각이 들었어요. 아침에는 가볍게, 저녁에는 꼼꼼하게 사용할 수 있을 만큼 활용도도 높아요. 전반적으로 세정력·순함·사용감이 안정적으로 조화된 클렌징 제품이라 데일리로 사용하기에 부담이 없고, 어떤 피부 타입에도 무난하게 잘 맞을 것 같아요. 피부를 자극하지 않으면서도 매일 깨끗하게 관리할 수 있어 꾸준히 찾게 되는 제품이었습니다."
51735848,5,"2025.11.23","","","",0,true,false,"너무 좋아하는 텍스쳐에요 쬰쬰 쫄깃쫄깃 꿔바로우 부럽지않은 쫄깃함이에요 정말 인절미 전자레인지에 뎁힌 텍스쳐구요 그래서인지 거품도 잘나고 세정진짜 잘돼요 비비잘지워져요 근데 자극은 없어요 신기하게시리 폼이 다 거기서 거기라는 분들 이거 써야돼요 비싼 폼클렌져의 느낌이 들어요"
51731135,5,"2025.11.23","","","",0,true,false,"질감이 유자잼이에요 유자잼으로 거품내 세안하는 느낌이에요 향도 유자향이 약하지않아서 기분이 살짝 리프레쉬돼요 한율 쑥떡폼을 잘써서 살짝 기대하고 삿는데 기대이상입니다 거품잘나는건 당연하고 세안후에도 당김없이 가벼워요 세정력도 꽤 좋아서 선크림정도는 이걸로 쉽게 지워져요 쫀쫀한 폼클렌져 좋아하는 분들이라면 유자폼 진짜 만족할거에요"
53768636,4,"2026.01.02","","A01","B04",0,false,false,"아 결국 폼클렌징인데 가격이 너무 비싸요...팩으로 쓰면 너무 양을 많이 쓰게되서 또 얼마 못쓰고..그렇다고 팩이 효과가 뛰어난것도 아닌것같아요.."
53757317,5,"2026.01.02","쑥떡팩폼120ml +미니 클렌징 3종","","",0,false,false,"어워즈 기획으로 샀는데 1월달에 더 좋은 기획 으로 나와서 약간 화남"
53752383,5,"2026.01.02","","A03","B03",0,false,false,"진짜 가끔 한 번씩 각질이나, 피지 다 빼고싶은 날 사용하기에 좋은 클렌저라고 생각해요. 세정력 너무좋은데 자극도 별로 없어서 민감성피부인 저도 사용하기 좋았어요!!"
53752037,4,"2026.01.02","","A03","B03",0,false,false,"쑥떡팩폼 너무 맘에들어서 이번에 다른 라인인 유자팩폼 구매해 봤습니당! 확실히 제형 자체가 더 젤리같고, 세정혁보다는 브라이트닝에 더 집중한 것 같아요. 브라이트닝 효과는 좀 더 써봐야 알 것 같습니당"
53738344,5,"2026.01.01","[최대증정] 쑥떡팩폼 120ml+미니4종","A01","B04",0,false,false,"벌써 3통째 구매하는 클렌징폼입니다..이거만한 클렌징폼 아직 못봣어요 향도 너무 제 취향이고 순해서 여드름 잘 안나요 이거 쓰고나서"
53722960,5,"2026.01.01","쑥떡팩폼 120ml+15ml 추가증정","A01","B04",0,false,false,"지성인데 확실히 하고 나면 개안하고 좋아요! 팩폼으로는 얘가 탑이죠"
53632561,5,"2025.12.30","쑥떡팩폼120ml +미니 클렌징 3종","A04","B04",0,false,false,"자극이 심하지 않은 편이라 좋은 거 같아요 겨울에 사용하기엔 너무 건조하긴 함"
53597450,5,"2025.12.29","쑥떡팩폼 120ml+15ml 추가증정","A01","",0,false,true,"요즘 팩클렌저 많이 나오는데 제형은 한율이 진짜 돋보적이라 좋아요"
53555492,5,"2025.12.28","쑥떡팩폼 120ml+15ml 추가증정","","",0,false,true,"지성에게 좋은 강력 피지 흡착 팩폼 건성에겐 좀 건조해요 이제는 떠나렵니더.."
53542506,5,"2025.12.27","쑥떡팩폼120ml +미니 클렌징 3종","A03","B01",0,false,false,"쑥향 나는데 첨에는 윽이엿는데 쓰다보니까 좋음 그리고 엄청부드러움"
50873534,5,"2025.11.02"," ","A06","B06",4,true,false,"우선 향이 진짜 유자차 향이 나서 기분이 너무 좋았어요. 바를 때 정말 팩처럼 부드럽게 발리고요. 물을 더하면 거품이 풍성하게 잘 나더라고요. 사용 후에 피부가 매끈촉촉해진 느낌이라 각질 제거용 팩폼으로 잘 사용할 것 같습니다!"
53458214,5,"2025.12.25","쑥떡팩폼 120ml+15ml 추가증정","A02","B03",0,false,false,"팩폼류 여러가지 써봤는데 써본것중에 가장 잘맞고 딥클렌징으로는 얘가 최고 넘 잘쓰고 있어서 3통째 구매"
53452675,5,"2025.12.25","쑥떡팩폼 120ml+15ml 추가증정","A03","B04",0,false,false,"쫀득하니 거품이 잘 올라와서 좋아요 팩도 하고 클렌징도해서 좋아용"
53447041,5,"2025.12.25","쑥떡팩폼 120ml+15ml 추가증정","A03","B01",0,false,false,"사실 자극이 조금 느껴지긴 했지만 세안 후 피부가 촉촉해서 좋아요"
53420523,5,"2025.12.24","쑥떡팩폼 120ml+15ml 추가증정","A01","B05",0,false,false,"은은한 쑥향부터 너무 좋아요.. 세정력도 좋고 무엇보다 팩으로 사용해줄 때 피지를 흡착해주는 효과가 있어서 애용중입니다!"
53407497,5,"2025.12.23","쑥떡팩폼 120ml+15ml 추가증정","A03","B04",0,false,false,"깨끗하게 씻었어요. 순하고 자극적이지 않아요. 좋아요."
53357314,5,"2025.12.22"," ","A07","B02",0,false,false,"쑥떡을 너무 잘사서 유자도 사봤는데 세 정력 똑같이 좋아요. 쑥떡은 정말 기름까지 쭉 빼는 느낌이라면 유자는 그 정도는 아니지만 그래도 아주 뽀득하게 잘 씻깁니다."
53340002,5,"2025.12.21","쑥떡팩폼 120ml+15ml 추가증정","A01","B01",0,false,false,"착한가격 피부관리템이필요했어요. 잘써보도록 하겠습니다."
53297413,5,"2025.12.20","쑥떡팩폼 120ml+15ml 추가증정","A03","B03",0,false,false,"순해서 쓰기 좋아요 🫰🏻 저는 씻기 전에 거품 살짝 낸 상태로 올려두엇다가 씻는데도 자극이 없더라구요 😽😽 .. 세안 후 당김도 없어서 무난하게 쓰기 좋은 거 같애요"
53275914,5,"2025.12.19","쑥떡팩폼 120ml+15ml 추가증정","","",0,false,false,"쫀득쫀득 하고 한율 특유의 쑥향이 너무 좋아용ㅎㅎ 재구매의사 있으"
52143794,5,"2025.12.01","쑥떡팩폼 120ml+15ml 추가증정","","",0,false,false,"거품이 부드럽고 쫀쫀해서 좋아요  팩처럼 바루고 물 묻혀서 폼으로 사용할수있는 팩폼 제형인데 저는 거의 바로 거품내서 사용했어요 팩폼으로하면 폼이 얼굴에 딱 붙어서 물묻혀서 거품내고 없애려면 좀 시간이 걸리더라구요  바하 성분이 들어있어서 평소에 자극없이 각질관리하기 좋아요 좁쌀여드름이 많이나는 피부라 데일리로 관리할수 있어서 좋았오요"
51894958,3,"2025.11.27","쑥떡팩폼 120ml+15ml 추가증정","A02","B05",1,true,false,"아니 한율.. 좀 실망이에요.. 한율 애용하고 있고 쑥떡팩폼도 출시초반에 구매후 너무 만족해서 재구매했는데 텍스쳐가!!!!!! 바뀌었어요!!!!!!!!ㅠㅜㅠㅠㅜ 전엔 좀 더 진흙같은 느낌이었는데 지금 떡같애졌어요...;  이게 무슨일이에요 한율. 그전이 훨씬 세정력도 좋고 피지도 쫙쫙 뽑혔단 말이에요. 지금 유자각질왁식톤업팩폼 만들었다고 피지흡착쑥떡팩폼에 소홀하신거에요?? 어서 그전텍스처를 낋여오세요ㅠㅜㅜㅠ 😭😭"
51411665,5,"2025.11.15","","","",0,true,false,"아 진짜 너무 마음에 들어요ㅜㅜ 제형이 진짜 젤리같이 쫀~쫀한게 느껴져요!! 향도 유자청 그자체라 너무 좋고 진짜 쓰는 내내 기분이 좋았습니다ㅎ.ㅎ💛 간혹 이런 젤리같은 제형같은 경우에는 거품이 잘 안난다거나 하는 경우가 있는데 전혀 그렇지 않고 물에 닿아서 롤링하자마자 풍성한 거품이 나서 피부 자극없이 깔끔하게 세안할 수 있어서 좋았어요!🫶"
51278407,5,"2025.11.11","쑥떡팩폼 120ml+15ml 추가증정","A04","B02",0,false,false,"유튜버 광고를 통해 구매하게 되었는데, 한율 제품은 예전부터 스킨케어 제품을 많이 사용 해봤기 때문에 클렌징 제품 또한 우수할거라 믿고 구매 했습니다. 쫀쫀한 제형으로 거품이 굉장히 잘 나고 사용 후에 피부 당김 없이 개운하고 편안한 사용감을 줍니다."
51180486,5,"2025.11.09","쑥떡팩폼 120ml+15ml 추가증정","A03","B05",0,false,false,"진짜 클렌징은 이거예요 팩까지 둘 다 가능한 제품이라 좋은데 다른 클렌징폼 썼을때 느겨졌던 당김이 이거 쓴 이후로는 그냥 물로 닦아낸 후애도 촉촉하고 부들부들 최고예요 그리고 지성이라 코에 블랙헤드에 화이트헤드 천지였는데 이거 쓴 이후로 진짜 애기코 완성 너무 좋아요! 영상에서 본 것 처럼 쫀득하게 늘어나는 건 잘 모르겠지만 그래도 세정력이나 피지 없애는데는 최고인 것 같아요"
53169101,5,"2025.12.16","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"항상 잘 쓰고 있어요!  다 쓰고나면 또 구매할거예요~~~  배송도 빠르고 맘에듭니다ㅎㅎㅎㅎ 저한테 잘 맞는거같아요^^ 다 사용하고 또 살게요~~"
53168837,5,"2025.12.16","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"평소처럼 클렌징폼으로 써도 되고, 팩으로 3-4일에 한번씩 써주면 피부가 완전 매끈매끈해져용…❗️"
53168780,5,"2025.12.16"," ","","",0,true,false,"쑥떡팩폼을 워낙 잘 쓰고 있어서 유자팩폼이 새로 나왔길래 믿고 구매했습니댜"
53123568,5,"2025.12.15","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"평소에 블랙헤드랑 모공이 너무 고민인데 특별한 날 전에 이거 써줘요 세정력이 세서 닦고 나면 빡빡 닦이는 정도예요 근데 생각보다 땡기더라구요 블랙헤드나 모공에 크게 효과가 있는지는 아직 잘 모르겠어요"
53047232,5,"2025.12.14","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"일주일에 두세번 정도 팩으로 사용해줬는데 그때마다 얼굴 노폐물이 씻겨 내려가는 느낌을 받았어요!  근데 제형이 쫀쫀하고 그런 특별한 건 잘 모르겠고 누구나 쓸 수 있는 무난한 클렌징폼 같았습니다 한번쯤 구매해보시는 거 추천해요"
52947280,5,"2025.12.11","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"광고 문구 만큼 피지 흡착 쏙 빼주는 정도는 아니에요. 자주 사용하지는 않아요."
52946527,4,"2025.12.11","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"쬰쬰하긴 한데 모공이 싹 씻기는건 더 사용해봐야 알거ㅛ같아요 쫀쫀 촉촉하긴해요 👏👏"
52943475,5,"2025.12.11","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,true,"딸아이랑 같이 쓰는 금방 쓰는거 같아요 팩처럼 사용하니 더 좋아요  트러블 없고 잘 맞는거 같아요"
52941848,5,"2025.12.11","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"팩처럼 사용하는데 2차 세안없어도 될 정도로  잘 지워지고 게운해요"
52883421,5,"2025.12.10","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"자극없이 순하고 팩용으로 사용해도 좋아요 이 제품 쓰고 나서 트러블이 많이 줄었어요"
52882968,5,"2025.12.10","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"메이크업 후 잔여물때문인지 모공이 막혀 매번 트러블 올라와서 이번에 사봤어요. 클렌징 후 팩으로 활용했더니 트러블 덜 올라오네요 좋아요!"
52854770,4,"2025.12.09","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"완전 뽀득해지는 제형 ㄱㅊ습니다 또 재구매 할 생각잇음 팩으로 씀"
52801755,5,"2025.12.08","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"말 안해도 너무 좋은 제품이에요! 떡폼 유행이라 종류 많지만 저는 쑥이 좋아서 이걸로 샀어요"
52730520,5,"2025.12.07","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,true,"이차세안할때도, 유기자차 발랐을때도 사용하면 좋음 쑥향이 나서 세수할때 기분좋게 세안할수 있음"
52699188,5,"2025.12.07","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"역시 한율.. 제 피부랑 찰떡이에요 이만한 세정력 어디ㅜ없습니다 ㅠㅠㅠ"
52660177,5,"2025.12.06","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"엄청 쫀득하긔 세정력 미쳣긔 근데 쓰고나서 뽀득해지는거 알고 계시긔 피지관리하기엔 내기준 ㅇㄹㅅㅇ가 더ㅜ나았돈거같긔~~"
52453261,5,"2025.12.05","","","",0,true,false,"서실 피지거 쥰다거나,,, 이런 눈에 띠는 효과는 못봤음!! 벗 이 묘한 쑥향이 취향이라 쓸 때마다 기분은 좋음 ㅎㅎ 제형도 쫀쫀허니 재미가 잇음"
52420080,5,"2025.12.05","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"쫀득쫀득한 느낌의 제형이에요 향은 그냥 그렇고 나쁘지 않습니다"
52379669,5,"2025.12.04","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,true,"세정력도 좋고 피부 자극도 없고 아주 부드럽게 세정이 되어서 좋아요"
52378669,5,"2025.12.04","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"항상 사용하는 제품 피부에 자극도 없고 너무나 좋아요 용량이 큰것도 나왔음 해요 ㅎ"
52367743,4,"2025.12.04","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"각질/피지 정리용으로 저녁마다 팩처럼 사용 중인데, 세안 후에도 당김이 심하지 않고 피부가 부드러워요.  다만 피지가 그렇게 잘 빠지진않는다..  그래도 씻고나면 자극없이 순하게 깔끔한 느낌이든다? 수부지 피부용으로 무난함 👍"
52364732,5,"2025.12.04","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"기름 많은 지성피부인데 이거러 세안하면 거품이 쫀득해서 기름기가 싹 빠지는 느낌이에오 다만 매일 사용시 건조한 감이 있어서 일주일에 1-2번이나 화장한 날 사용해요"
52348562,5,"2025.12.04","쑥떡팩폼120ml +미니 클렌징 3종","","",0,true,false,"세일해서 잘 구매했어요 증정품 엄청 작긴하지만 마음에 들어요"
52344645,5,"2025.12.03","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"한율 팩들은 왠만하면 다 좋은 것 같아요. 발림성도 좋고 순한 제품인 것 같네요."
52339147,2,"2025.12.03","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"피지가 없어지는건지 잘 모르겠어요 세안하고 나면 매끈한 느낌이나는데 이건 어느 팩이해도 똑같은 느낌이라 잘 모르겠네요"
51729740,5,"2025.11.23","","","",0,true,false,"일단 처음 열자마자 향이 너무너무 좋아서 첫인상부터 합격.. 써보니까 얼굴에 펴바르기에도 편하고 바르고 나서도 유자향 때문에 내내 기분이 좋았어요! 세정하고 나니까 피부도 부들부들해지고 만족합니다"
51667463,5,"2025.11.22","","A03","B03",0,true,false,"유자향이 좋아요 팩하고 나면 피부톤이 밝아진 느낌이에요 클렌징도 잘 돼서 좋아요"
51502025,5,"2025.11.17","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"화장 하고 오늘 좀 클렌징 제대로 하고싶다 할때 완전 모공속까지 다 깨끗하고 싶을때 사용하면 넘 조아요  클렌징 제품 번갈아서 사용하는데 그중에도 만족도 높은 쑥떡팩폼 이름도 귀여워요"
51457462,5,"2025.11.16","","","",0,true,false,"요즘 유행하는 팩클렌저가 한율에서도 나왔다고해서 구매해 봤습니다. 다른 건 피지 제거 같은 건조한 팩클렌저가 많은데, 이건 촉촉하게 마무리되는 클렌저라 좋아요"
51369703,5,"2025.11.13","","","",0,true,false,"탱탱한 젤리같은 제형이라 신기했고 향이 완전 힐링되는 유자향이라 씻을때 기분이 좋아져요! 거품도 잘나고 확실히세수하고 나면 부들부들 촉촉한 느낌이에요"
51350815,5,"2025.11.13"," ","A01","B04",0,true,false,"한율쑥팩폼을 원래도 잘 썼는데 이것도 세정력이 좋아요. 유자 향긋한 냄새도 좋네요. 사용 후 피부가 맑아진게 눈에 보여요. 재구매의사 있습니다"
51256206,4,"2025.11.11","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"팩으로도사용가능하고 소량으로도 거품잘나고 블랙헤드 잘안보이는것같고 다쓰면 새로출시된거 구매할겁니다"
51066460,5,"2025.11.06","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,true,"자극적이지않고  촉촉하고 피지나,각질도 개선되는 느낌. 세안하고 나면 피부가 부들부들 좋아요^^ 항상 쓰는제품이라서ㅋㅋ"
50955761,3,"2025.11.04"," ","A03","B05",0,true,false,"유자향이 너무 좋아요,, 유자차로 세수하는 기분 ㅋㅋㅋ 세안 후 생각보다 건조해서 건성 분들이 특히 지금 날씨에 쓰기엔 좀 힘들 것 같고 지성 분들이 쓰기에는 무난할 것 같습니다 (저는 수부지임) 질감은 쫀득쫀득해용"
50900888,4,"2025.11.03","쑥떡팩폼 120ml+15ml 추가증정","","",0,true,false,"거품도 잘나고 향도 안진해서 좋네요. 가격이 조금 부담스러워서 세일가로 샀는데 마음에 듭니다. 생각한것 보단 안끈적거려서 좋았어요.👏"
53712632,5,"2026.01.01","쑥떡팩폼 120ml+15ml 추가증정","","",0,false,false,"기미, 주근깨 치료로 레이저를 강하게 받고있는데 환절기라 더더욱 피부가 예민하고 약한상태인데도 일주일에 한번정도 사용중인데 얼굴이 빨개지지도 않고 당김이 없어서 놀랬어요. 건성, 복합성 피부에 좋은것같고 이것보다 더 비싸고 좋다고해도 이것만 쓸거같아요..!"
