reviewId,rating,date,option,skinType,skinTone,helpfulCount,hasPhoto,isRepurchase,content
51451431,5,"2025.11.16","리프트 부스트(탄력)","","",4,true,false,"하얀색으러 가쉬에 입문에서 벌써 3통째, 주위에 소개하거니 선물했을때 다들 만족해해요"
51221289,5,"2025.11.10","리프트 부스트(탄력)","","",1,true,false,"이거 좋드라고요. 그냥 거품이 스며들기만하면 팩 끝이라 간편해서 좋아요"
51203313,5,"2025.11.10","리프트 부스트(탄력)","","",1,true,false,"일단 간편하고 편리해요 여행갔을 땨 잘쓸고겉아요 만족합니더"
49302441,5,"2025.10.10","퍼펙트 멜라 제로(잡티)","A01","B03",2,true,false,"가쉬 에어버블 마스크 탄력은 진짜 신기하면서도 효과 확실한 제품이에요🫧 펌프를 누르자마자 마이크로 버블이 촘촘하게 올라오는데, 거품이 너무 밀도 높고 쫀쫀해서 손끝으로 만지면 모양이 그대로 유지될 정도예요. 거품을 얼굴에 부드럽게 문질러주면 10초도 안 돼서 사르르 녹으면서 피부에 쏙 스며드는데, 그 순간 피부에 광이 삭 올라오고 탄력감이 느껴져요  일반 마스크처럼 번거롭게 시트 붙이고 기다릴 필요도 없고, 세안 후 펌프만 눌러서 얼굴에 마사지하듯 발라주면 끝이라 진짜 간편해요. 사용 후엔 피부가 촉촉하면서 쫀쫀하게 당기는 느낌 없이 탱탱해지고, 얼굴 윤곽이 정돈된 듯한 탄탄함이 느껴져요. 매일 쓰기에도 부담 없고, 아침에 급하게 준비할 때도 피부에 생기 주기 딱 좋은 제품이에요"
49114215,5,"2025.10.06","울트라 브이 아쿠아 밤(수분)","","",16,true,false,"마스크팩이나 워시오프팩 절대 귀찮아서 못하는 1인 입니다  이거 버블팩 진짜 너무 좋은게 팩은하고싶은데 몸이 안움직이는데 매일 스킨케어후 이거 발라주니까 은은한 수분광이 올라오고  촉촉그자체에요! 화장도 겁나 잘먹는답니다! 저같은 분들 이거 찬양해야해요!"
49027938,5,"2025.10.04","트리플 슈퍼 리페어(진정)","A03","B01",7,true,true,"가쉬 에어버블 마스크를 버전별로 쓰다보니 진정이 마음에 들길래 지인생각나서 또 주문했어요  사용했을때 시원한 쿨링감이 느껴지면서 얼굴에 빠르게 흡수되고 자극없이 마무리되서 너무 마음에 들어요  쫀쫀한 거품인데 피부에 쉽게 흡수되는것도 재미있고 마스크팩보다 빠르게 끝나서 편해요"
53115057,5,"2025.12.15","울트라 브이 아쿠아 밤(수분)","A03","B06",1,false,false,"처음에 짤때는 냄새도 머리에 바르는 무스같아서 이거 얼굴에 발라도 되나 싶었는데 바르면 촉촉하고 엄청 광이 나요."
53067553,5,"2025.12.14","리프트 부스트(탄력)","A02","B04",1,false,false,"궁금해서 한번 사봤어요 뭔가 마스크팩보다는 독특한 세럼느낌이라 좋아요 거품형태라 바디에 바르면 기분좋아서 몸에하는중"
52876307,5,"2025.12.10","리프트 부스트(탄력)","A04","B03",1,false,false,"무슨 남자들 면도무스같은 제형인데 굉장히 쫀쫀하기도하구 보습력도 최강이예여 하구나면 피부에서 광납니다.."
51887280,5,"2025.11.27","울트라 브이 아쿠아 밤(수분)","","",3,true,false,"버블팩은 이번에 처음 사용해봤는데 생각보다 너무 좋았어요. 평소 무향 제품만 사용해서 향이 있는 제품은 처음엔 조금 불편했지만, 향이 강하지 않아 사용하다 보니 금방 익숙해졌습니다. 발림성이 매우 부드럽고, 무엇보다 촉촉함이 오래 유지돼서 정말 만족스러워요.  피부가 예민한 편이라 화장품을 아무거나 쉽게 쓰지 못하는데, 이 제품은 사용하는 동안 트러블 없이 편안하게 사용할 수 있었어요.  원래 피부가 건조해서 화장이 자주 들뜼는데, 이 제품을 쓰고 나서는 화장이 뜨는 일이 없고 촉촉하게 잘 먹어서 잘 사용 중입니다."
51760311,5,"2025.11.24","트리플 슈퍼 리페어(진정)","","",7,true,false,"미쳤음 가쉬 개좋음 버블팩에 편견 있었는데 가쉬로 정착했어요 일단 화장 개잘먹고 히터바람에도 화장이 안뜸 각질부각이 안됨 말이 안됨  이거 쓰면서 피부 좋아보인단 소리도 많이듣고 초록색도 좋아보여서 구매했는데 얘도 좋음 가쉬 다 모아보려구요 오늘은 화이트 재구매하러옴 회사에서 오늘드림으로 구매했어요 버블퍅 걍 가쉬로 정착할ㄹ것임  사무실에서 바르고 커피사러 가다가 손등에 광나서 찍어봄 진짜 대박이라규요"
51635648,5,"2025.11.21","퍼펙트 멜라 제로(잡티)","","",3,false,false,"👍🏻가쉬 한달사용 찐후기 감동받아서 씀!! 만나게해줘서 감격 맨날 바르니까 짘짜 피부 장벽이 강해졌는지 안씻고 자도 뭐가 안나 하루 친구네서 자야되서 하루 못발랐더니 하루종일 건조해서 없을 때 더 간절해짐 이제 어떤 상황에서도 가방에 꼭 하나는 넣고 다닌댜"
51635058,5,"2025.11.21","울트라 브이 아쿠아 밤(수분)","","",3,false,false,"매년 이놈에 찬바람때문에 건조해서  화장도 뜨고 이시기 견디기가 너무 힘들었슴 에어버블 만나고 건조한걸 잊어버림  아침에 바르고 나가면 하루종일 건조한거 까먹음  다써가는데 급하게 사고싶어서  ㅣㅣㅣㅣㅣ 매장 찾아다녔는데 없어 ㅠㅠㅠ  내 정착템 올리브영 압구정점에 좀 사러가게 넣어주셍ㅎ"
51522632,5,"2025.11.17","트리플 슈퍼 리페어(진정)","","",5,true,false,"첨엔 진짜 신기해서 양조절 못했는데 이젠 잘해용 ㅎㅎ보습도 잘되고 너무 좋습니다 ㅠ 근데 많이 효과를 보진 못했어요 약간 평소 피부를 유지 할수 잇게해주는?근데 평소에 패스트 푸드를 좀 먹어서 유지가 되는게 좋은거 같기도 해요 비싸긴하지만 한번 도전해보세요 새롭고 재밌어용"
49282466,5,"2025.10.10","퍼펙트 멜라 제로(잡티)","A04","B01",5,true,true,"칙칙한 피부인데 관리하면서 바르니까 좋은거같아용 화장 전에 발라도 화장이 밀리지도 않아서 좋고 촉촉하면서 빠르게 흡수되는 버블 마스크라서 데일리로 쓰기도 좋고 바쁜 시간에도 화장 하면서 쓰기 조아서 잘쓰고있어용"
49282242,5,"2025.10.10","리프트 부스트(탄력)","A04","B01",6,true,true,"바쁜 시간에도 흡수가 빠르게 잘되서 바르기도 좋고 촉촉하게 피부에도 좋아서 계속 사용하기도 좋아용 예민한 피부에도 자극 없이 쓰기도 좋으면서도 바르고 나면 건조하지도 않아서 더 좋고 촉촉해지니까 화장도 잘먹구 좋아용"
49238280,5,"2025.10.09","퍼펙트 멜라 제로(잡티)","A03","B01",4,true,true,"집에 지인이 놀러왔다가 좋다고 자기도 알려달라고해서 하나 더 쟁여놨어요ㅋ  미백, 진정 라인이 개인적으로 마음에 들어요 향도 좋고 피부에 자극적이지도 않아서 쓰기 편한거같아요"
49156901,5,"2025.10.07","리프트 부스트(탄력)","A04","B01",5,true,false,"피부 탄력이 많이 떨어지면서 피부가 건조하기도 하고 탄력이 없어서 화장도 잘 안먹고 그랬는데 간편하게 쓰기도 좋고 흡수가 바로 되니까 끈적임도 남지 않아서 산뜻하게 쓰기도 좋고 바쁠때도 편하게 바르기 좋아서 잘쓰고있어용"
49141722,5,"2025.10.06","리프트 부스트(탄력)","A04","B01",6,true,false,"편하게 사용하기도 좋으면서도 성분도 좋아서 꾸준히 잘 쓰고 있어요 ! 피부 탄력이 점점 떨어져서 신경 쓰였는데 간편하게 관리 할 수 있으면 서도 편하게 바르기도 좋으면서 끈적 이지 않아서 평소에도 챙겨 바르기 좋아요 !"
53345896,5,"2025.12.21","리프트 부스트(탄력)","","",1,false,false,"거품이 쫀쫀하고 바르자마자 밀착되면서 밤에 바르고 자면 다음날까지 촉촉합니다!!"
53197104,5,"2025.12.17","퍼펙트 멜라 제로(잡티)","A02","B03",1,false,false,"화장전에 해주면 진짜 좋아요! 양도 많고 복합성분들 잘 쓰실것 같아료"
53173653,5,"2025.12.17","울트라 브이 아쿠아 밤(수분)","A02","",1,false,false,"피부가 순간적으로 매끈해집니다. 피부결 정리에 아주 효과가 좋아요"
52851568,5,"2025.12.09","울트라 브이 아쿠아 밤(수분)","","",1,false,false,"아닛 아직도 마스크팩으로 몇분 기다리고 있는 분이 계시나요? 오전에 시전하면 하루종일 촉촉한 피부를 유지할수있슺니다"
52851545,5,"2025.12.09","트리플 슈퍼 리페어(진정)","","",1,false,false,"얼굴에 뾰루지 하나라도 날 조짐이 보이면 바로 사용했는데 정말 진정에 너무 좋습니다"
52851521,5,"2025.12.09","퍼펙트 멜라 제로(잡티)","","",1,false,true,"진짜 매일매일 꾸준히 썻는데 피부톤은 밝아지지만 잡티는 없어지지 않아요 때문에 블랙해드가 더 눈에 잘 뛰어요"
52851421,5,"2025.12.09","리프트 부스트(탄력)","","",1,false,true,"인생템이고 진짜 떨어지지 않게 계속 구비해놓고 쓰고 있습니나 매잏매일쓰고 있어요"
52850690,5,"2025.12.09","리프트 부스트(탄력)","","",1,false,false,"매일매일 사용했어요 모공줄어드는 것은 모르겠지만 피부가 탄력잇고 결이 좋아진 게 확 느껴져요"
49843275,5,"2025.10.24","리프트 부스트(탄력)","A03","B01",8,true,false,"요즘 탄력 케어에 꽂혀서 이것저것 찾아보다가 가쉬 마이크로 버블팩(탄력버전) 을 써봤어요. 올리브영에서 “10초 팩”이라고 해서 반신반의했는데, 생각보다 진짜 괜찮아서 후기 남겨요.  충분히 흔들어서 사용해보면 말 그대로 미세한 버블이 퐁퐁 올라오면서 피부에 닿자마자 부드럽게 흡수돼요.  제형은 약간 젤리+버블 느낌이라 손에 올렸을 때는 쫀득하지만, 바르면 거품이 터지면서 사라지고 마무리감이 뽀송해져요. 끈적임 거의 없고, 향은 은은하게 상쾌한 느낌!  저는 밤에 스킨 → 가쉬 버블팩 → 크림 순으로 쓰는데, 자기 전에도 번들거림 없이 피부가 편해요. 아침엔 세수하면서 피부결이 매끄럽게 정돈된 게 느껴지더라구요.  요즘은 세안 후 버블팩만 바르고 크림 하나로 마무리하는 게 제 루틴이 됐어요. 매일 하는 건 부담스럽지만, 피부 탄력 떨어진 날 응급 케어용으로 쓰기 딱 좋아요 💆🏻‍♀️"
49762690,5,"2025.10.21","리프트 부스트(탄력)","","",6,true,false,"처음 써봤는데 신기하고 만족스러운 제품이에요! 뿌리면 미세한 거품이 올라오면서 얼굴에 부드럽게 밀착되고, 시간이 지나면 살짝 탄력 있게 마무리돼요. 세안 후에 따로 씻어낼 필요 없는 노워시 마스크라서 바쁜 아침에도 간편하게 사용할 수 있어요. 사용하고 나면 피부가 매끈하고 탄력이 생긴 느낌이라 메이크업 전에도 좋고, 하루 종일 피부가 당기지 않아요. 향도 자극적이지 않고 산뜻해서 부담 없이 사용할 수 있었어요. 특히 쿨링감이 은은하게 느껴져서 피로한 피부 진정에도 효과적인 것 같아요. 꾸준히 사용하면 리프팅 효과도 기대돼요. 디자인도 깔끔하고 가벼워서 여행용으로 들고 다니기에도 딱이에요. 재구매 의사 있습니다!"
49688218,5,"2025.10.19","리프트 부스트(탄력)","","",1,true,false,"바르자마자 미세 버블이 올라오면서 모공 속 노폐물이 정리되는 느낌이 났어요 세안 후에도 당김 없이 촉촉했고 피부가 매끈하게 정돈돼서 손으로 만져보면 느낌이 달랐어요 꾸준히 쓰다 보니까 피부결이 균일해지고 탄력이 좀 살아난 느낌이라 거울 볼 때마다 좋았어요  향도 과하지 않고 사용감이 깔끔해서 스킨케어 루틴에 넣기 딱 좋았어요"
49454934,5,"2025.10.13","퍼펙트 멜라 제로(잡티)","","",2,true,true,"요즘 버블팩이 유행하는데 그중에 제일 촉촉한거 같아요 거품이 미세한데 흡수도 금방되고 미끈거리지않아서 의외였어요 바로 흡수되니까 그 위에 저는 한두겹 더 바르는데 광이 나고 속건조가 잡혀서 좋고 지난 여름에 올라온 기미잡으려고 미백으로 샀어요 기능은 비슷해보여요"
49365691,5,"2025.10.11","울트라 브이 아쿠아 밤(수분)","A02","B02",1,true,true,"거풉타입팩인데 로션이나 크림처럼 바르면 끝이라 정말 편해요🤍 주황색 미백 쓰는데 촉촉하고 피부도 밝아져서 수분도 구매했어요! 용량도 무지 많고 단품으로 발라도 촉촉해서 만족 입니다! 깔끔하게 끈적임 없이 발리고 가볍지만 피부에 수분충전해주는 느낌이라 좋아요"
49352506,5,"2025.10.11","리프트 부스트(탄력)","","",0,true,false,"✨ 10초 탄력 관리! 가쉬 에어버블 마스크(리프트 부스트) 솔직 리뷰! ✨ 평소 피부 탄력 때문에 고민이 많았는데, 10초 만에 끝낸다는 &#039;가쉬 에어버블 마스크&#039;에 끌려 &#039;리프트 부스트(탄력)&#039; 옵션을 선택해봤어요. 막상 사용해보니, 10초 만에 미세하고 풍성한 버블이 피부를 감싸는 느낌이 정말 신기했습니다! 🛀 버블이 톡톡 터지면서 피부 깊숙이 유효 성분이 흡수되는 듯한 생생한 느낌이 들었고, 세안 후에도 피부가 당기지 않고 쫀쫀하고 매끈하게 마무리되었어요. 특히 사용 후 다음 날 아침, 화장이 쏙쏙 잘 먹는 걸 보니 확실히 탄력이 채워진 느낌이 들었습니다. 매일 바쁜 일상 속에서 간편하지만 확실한 탄력 관리를 원하신다면, 이 제품이 딱이에요! 꾸준히 사용하면 피부에 활력이 돌면서 어려 보이는 인상을 만들 수 있을 것 같은 기대감이 듭니다. 만족도 최상! 강력 추천합니다! 👍"
49317978,5,"2025.10.10","트리플 슈퍼 리페어(진정)","A03","B06",11,true,false,"이런 버블마스크는 처음 써보는데 거품 엄청 풍성해서 발라도 되나 싶었는데 잔여물없이 잘 발리고,  저녁에 바르구 아침에 인나니까 피부에 광나구 트러블도 진정되는느낌!? 번거롭지 않아서 넘 편하고 조아용!! 넘 좋아서 엄마도 주황이로 사드렸어용!!!"
49295468,5,"2025.10.10","퍼펙트 멜라 제로(잡티)","A03","B05",0,true,false,"얼굴에 쓱 펴 바르고 좀 있으면, 마이크로 버블들이 터지면서 피부 노폐물이랑 묵은 각질들을 부드럽게 정돈해 주는 느낌이 들어요.   확실히 피부 톤이 한결 맑아지고 투명해 보이는 효과가 있었습니다.   150회분이라 부담 없이 매일매일 관리해 줄 수 있는 점도 최고입니다!"
49294584,5,"2025.10.10","울트라 브이 아쿠아 밤(수분)","","",0,true,false,"요즘 버블폼타입 마스크팩이 인기가 많다고 해서 구매해봤어요. 기존에 마스크 시트팩은 붙이고 떼어내고 어떤 팩은 워시 타입도 있어서 씻어내야만 하는 번거로움도 있었는데 스프레이 타입으로 간편하게 사용하는게 가장 마음에 드네요. 처음에 충분히 흔들어주고 분사하니 뭉침없이 폼 형태로 분사되었고 저는 손으로 바르기 보다는 실리콘 팩브러시로 발라주니 더 균일하게 바를 수 있었어요. 향은 크게 거부감이 느껴지지는 않지만 호불호는 갈릴 수 있을듯 합니다.   팩이 간편한것도 좋지만 이 제품을 선택한 이유는  5 비건밀크 (아몬드밀크/라이스밀크/오트밀크/ 완두콩밀크/소이밀크) 성분이라  저같은 민감성 피부도 자극없어서 좋았어요 다음에는 다른 타입폼도 구매해보고 싶네요"
49294162,4,"2025.10.10","리프트 부스트(탄력)","A04","B01",0,true,false,"요즘 마스크를 오래 써서 그런지 얼굴에 생기가 없고 탄력이 떨어지는 게 너무 고민이었어요. 그러다 이 에어버블 마스크를 써봤는데, 간편함과 효과 두 마리 토끼를 다 잡았습니다! 일단 사용 방법이 진짜 편해요. 세안 후에 얼굴에 칙칙 뿌리기만 하면 10초 만에 미세한 산소 버블이 올라와서 피부에 영양을 넣어주는데, 이 과정이 정말 신기하고 재미있어요. 피부에 자극적인 느낌 없이 부드럽게 흡수되면서 즉각적으로 피부가 쫀쫀해지는 느낌을 받았습니다. 제가 고른 탄력(리프트 부스트) 타입은 확실히 피부를 쫙 잡아주는 느낌이 강해서 좋았어요. 바쁜 아침에 따로 마스크 시트 붙이고 15분 기다릴 필요 없이, 스킨케어 중간에 칙 뿌려주고 바로 다음 단계로 넘어가면 되니까 시간 절약이 엄청납니다. 특히 용기가 슬림해서 화장대나 욕실에 보관하기도 좋고요. 4종 중에서 내 피부 고민에 맞춰 골라 쓸 수 있다는 점도 매력적이에요. 꾸준히 사용했더니 피부결도 매끈해지고 아침에 화장도 잘 받아서 너무 만족스럽습니다. 탄력과 귀찮음 둘 다 잡고 싶은 분들께 강력 추천해요!"
49291007,5,"2025.10.10","트리플 슈퍼 리페어(진정)","A02","B01",2,true,false,"처음엔 ‘버블이 생긴다고?’ 하며 호기심 반, 기대 반으로 써봤는데… 와, 이거 진짜 피부가 쉬는 느낌이에요! 🫧 바르고 있으면 미세한 버블이 솜사탕처럼 올라오는데 그게 피부 노폐물을 톡톡 밀어내주는 듯 시원~해요. 세안 후엔 피부가 한층 차분해지고, 붉은기랑 자잘한 트러블도 확실히 진정된 느낌✨ 다음날 메이크업도 착착 붙어서 깜짝 놀랐어요.👍"
49245349,5,"2025.10.09","퍼펙트 멜라 제로(잡티)","A06","B05",1,true,false,"🫧 부드러운 거품으로 바르는 에어 버블 마스크팩이라길래 궁금하더라구요 👀  ✔️ 제품을 눌렀을때 엄청 쫀쫀하고 부드러운 거품이 나오는데 조금만 눌러도 양이 꽤 많이 나오니까 살살 누르는 걸 추천❗️  쫀쫀한 거품이 피부에 부드럽게 녹아내리면서 스며드는데 바르자마자 건조했던 속 보습을 짱짱하게 채워주면서 피부가 진짜 쫀쫀해지는 느낌이었어요 🫶🏻 ✨ 메이크업 전에 바르면 화장 진짜 잘 먹겠더라구요  제가 요즘 피부가 많이 예민해져있어서 순하다는 걸 발라도 따갑다고 느껴질 정도거든요 ⭐️ 근데 이건 발랐을때 자극적이지 않고 따가움도 없었습니다  생각보다 맘에 들어서 피부 고민에 맞춰서 다른 것도 사보려구요 💛"
49232320,5,"2025.10.09","울트라 브이 아쿠아 밤(수분)","","",2,true,false,"가쉬 이번엔 수분버전을 마련했어요 수분 버전은  단순히 촉촉한 정도가 아니에요  거품이 아주 고와서 피부에 닿자마자 스스로 톡톡 터지면서 수분을 꽉 채워주는 느낌이에요  세안 후에도 당김없이 촉촉한데 꾸준히 쓰다 보니 미백이랑 주름개선에도 확실히 도움을 느꼈어요  얼굴 톤이 정돈되고 윤기가 돌아서 메이크업도 훨씬 잘 먹어요  10초면 되는 간편함에 이런 효과라니 매일 쓰는 게 하나도 귀찮지가  않아요  요즘 제 피부 루틴은  10초면 끝나는 스킨케어 시간이 너무 기다려져요"
49231394,5,"2025.10.09","리프트 부스트(탄력)","","",2,true,true,"이제는 진짜 없으면 불안한 루틴템이에요  구매의 반복이라니 내 피부가 알아서 가쉬를 찾는 수준 거품이 미세하고 쫀쫀해서 얼굴에 올리면 스파 온 느낌이에요  10초만 두드리면 미세버블이 톡톡 터지면서 얼굴이 꽉 조여지는 그 리프팅감이 너무 시원해요  세안 후엔 피부가 매끈보들하고 톤도 맑아지는 느낌이라 거울 볼 때마다 기분 좋아져요 다른 버블팩처럼 건조하지도 않고 오히려 촉촉하게 마무리돼서 데일리로도 부담 없어요 요즘은 친구들한테도  이거 써봐 진짜 피부 달라져 라고 영업 중이에요ㅎ~"
49227482,5,"2025.10.08","리프트 부스트(탄력)","","",0,true,true,"평소 피부가 푸석하고 건조해서 탄력 관리용으로 가쉬 에어버블 마스크를 구매했어요~^^ 용량도 150회분이라 넉넉하고, 4종 중 저는 ‘탄력 타입’을 선택했습니다~  씻어내는 팩이 아니라 흡수되는 제품이라 간편하게 사용할 수 있어서 정말 편하더라구요👍🏻  바쁜 아침이나 자기 전 10초면 충분하다는 말에 반신반의했는데, 생각보다 효과가 좋아 놀랐습니다^^  처음 바를 때 쫀쫀한 미세한 마이크로 버블이 올라오면서 피부를 톡톡 자극하는데 자극적이지 않고 오히려 부드럽게 마사지되는 느낌이에요~ 거품을 문질러주면 느낌이 신선합니다~ㅎㅎ 거품이 가라앉을 때쯤 손으로 톡톡 흡수시켜주면 피부에 탄력이 탱탱한것처럼 느껴지게 되더라구여~ㅎㅎ  끈적임 없이 산뜻하게 마무리돼서 바로 스킨케어나 메이크업을 이어가도 전혀 부담이 없어요^^ 며칠 꾸준히 사용하니 얼굴이 한결 매끄럽고 윤기가 돌아요~~  특히 오후에 느껴지던 푸석함이 많이 줄었고, 세안 후에도 당김이 덜해서 피부 속이 꽉찬 느낌이 유지됩니다~  피부결이 부드러워지고 화장도 훨씬 잘 먹는 점이 가장 만족스러웠어요😊  마치 스파에서 관리받은 듯한 감촉이 오래 유지돼요~ 무엇보다 사용법이 간단하고, 씻어낼 필요가 없다는 점이 정말 최고예요👍🏻  작은 양으로도 충분히 얼굴 전체에 바를 수 있어서 양도 넉넉하고, 150회분이면 가성비도 훌륭합니다~~  향도 은은해서 거부감이 없고, 피부가 민감한 편인 저에게도 자극 없이 잘 맞았습니다.  매일 관리하기 귀찮은 분이나 빠른 탄력 충전이 필요한 분들께 추천드려요^^ 짧은 시간에 피부가 살아나는 느낌이라 꾸준히 사용하게 될 것 같아요~~  읽어주셔서 감사합니다~^^  도움돼요 꼭 눌러주세요~🤗"
49226285,5,"2025.10.08","리프트 부스트(탄력)","A03","B04",0,true,false,"구매가격 일부를 할인받아 구매했지만 실제 사용후 솔직하게 작성 했습니다.  팩이 집에 많은데 매번 뜯고 붙이고 방치하고 너무 귀찮아서 한달에 한번 할까말까 하더라구요... 그러다가 발견한 가쉬에어버블 마스크! 그냥 사용전 흔들어서 바르기만 하면 되니까 너무 간편하고 바르는 순간 시원하게 피부 온도도 낮춰주네요!  피부에도 부드럽게 잘 발려서 너무 좋아요! 150회나 사용 가능하다니 매일매일 열심히 사용해볼게요 :)"
49182908,5,"2025.10.07","트리플 슈퍼 리페어(진정)","A04","B04",14,true,false,"✨ 여름 쿨 라이트 / 21~22호 / 건성, 민감성 피부 ✨  🐤 구매 가격  ✔️ 30,600원  🐤 총평  ✔️ 환절기라 그런지 요즘 피부가 진짜 ㄹㅇ 예민해서 뭐 써야 하나 고민하다가 후기 좋길래 가쉬 버블팩 구매해봤어용 일단 사용감이 너무 신기해요 ㅋㅋㅋ 얼굴에 바르자마자 미세한 버블이 올라오면서 팅글(?)이 느껴지는데 자극감은 전혀 느껴지지 않았어요! 사용 후에는 열감도 가라앉고 피부결도 매끈해져서 다음날 메이크업도 훨씬 잘 먹었어요! 특히 여름철 열받은 피부나 붉은기 많이 올라오는 분들한테 추천드립니당 버블 형태라서 매일 쓰기 부담 없고 모공 속 노폐물도 잘 정리되는 느낌이라 꾸준히 쓸 예정이에요! 피부 상태에 따라 골라 쓰는 재미도 있을 것 같아서 다른 옵션으로도 구매해보려구요 ㅎㅎ"
49153974,5,"2025.10.07","리프트 부스트(탄력)","A03","B03",0,true,false,"피부 탄력이 떨어져서 고민 많았는데 에어버블 마스크 덕분에 좋아졌어요! 150회분이라 가격 대비 엄청 든든해요ㅎㅎ 사용법도 정말 간단한게 그냥 얼굴에 바르면 되니 관리하기 쉽더라고요 건성 피부인데도 자극 없이 촉촉하고, 다음 날 메이크업이 더 잘 먹히는 기분? 탄력 고민 중이시라면 무조건 추천합니다ㅎㅎ"
49146823,5,"2025.10.07","리프트 부스트(탄력)","A03","B04",1,true,false,"버블 마스크라 처음 바를 때  이게 맞나 싶었어요 ㅋㅋㅋ 머리에 무스를 바르는것도 아니고.. 거품이 부와앙 나오는데 일단 믿고 얼굴에 발라보았는데 문지르고나서 금방 거품이 꺼지면서 흡수되는게 신기하네용  보습에 정말 좋아요!   피부가 건조한 사람에게 추천해요"
49134693,5,"2025.10.06","리프트 부스트(탄력)","A04","B04",1,true,false,"*제품 구매 비용 일부를 지원받아 작성된 리뷰입니다 마스크팩 귀찮은데 버블로 춉춉 발라주면 끝이라 간편해요 리프팅이라 어떤 느낌일까 궁금했는데 속수분은 채워주고 겉은 탱탱탄력있게 마무리되어요 화잘전에 써도 괜찮을만큼 쫀득 피부가 되서 좋아요"
49096633,5,"2025.10.05","리프트 부스트(탄력)","A03","",6,true,false,"신기한 제품이에요! 예전에 이런 무스형태의 토너를 사용해본적 있는데 이건 한층 더 진화한 팩이네요 ㅎㅎ  얼굴에 거품을 바르면 정말 10초? 안에 쫙 사라져요 흡수가 되는데, 처음에 감이 없어서 너무 많이 올렸더니 좀 끈적 거리는 것 같더라구요  아깝지만 닦아냈어요 ㅠㅠ  다시 적당량 펌프 해서 흡수시키고 가벼운 크림으로 마무리 후 취침했는데 아침에 피부 쫀쫀함이 미쳤어요 !!  양대비 가격은 저렴한 편은 아니지만 효과가 넘 좋아서 행사하면 또 구매할것 같아요  흡수력이 탁월하다구 하더니 효과가 바로 보입니다"
49091784,5,"2025.10.05","트리플 슈퍼 리페어(진정)","","",1,true,false,"제 최애는 진정 초록이네요 피부가 정돈되고 윤기가 나서 화장 전에도 좋았어요. 홍조 완화에 효과적이라고해서 나중에 mts하고 써보려구요  열오른 피부에 진정용으로 괜찮아요. 10초 팩이라 바쁠 때 간편하게 쓰기 좋아요. 진정은 꼭 사세요"
49081886,5,"2025.10.05","퍼펙트 멜라 제로(잡티)","A02","B04",0,true,false,"피부톤이 칙칙해 보여서 미백 케어용으로 구매했어요. 바르고 10초만 기다리면 미세한 거품이 올라와서 세안하면서 마사지하듯 닦아내면 피부가 확실히 맑아지는 느낌이에요. 사용 후 피부가 매끈하고 환해져서 메이크업도 훨씬 잘 먹어요. 자극 없이 순해서 매일 써도 부담 없고, 촉촉함도 남아서 건조하지 않아요. 꾸준히 쓰면 피부톤이 균일해질 것 같아요. 미백 효과 원하는 분께 추천해요."
49045156,5,"2025.10.04","울트라 브이 아쿠아 밤(수분)","A03","B05",10,true,false,"일단 제품자체도 너무 좋은데 이거.. 바르는게 너무 재밌어요 !!! 저는 팩 하는거 귀찮아서 안할 때도 많은데 이건 제형이 몽글몽글한 거품이라 소꿉장난하는 기분도 들고 보송보송해서 피부에 올릴 때 느낌이 너무 좋아요😭 흔들고 뿌린다음 피부에 펴발라주기만 하면 되는거라 귀찮지도 않고, 바르고나서 즉각적으로 수분감 차오른게 눈으로 보이니까 그만큼 만족도도 높은 것 같아요! 진짜 10초만에 수분 충전 가능해요.. 자주자주 하고싶은데 빨리 닳을 것 같아서 좀 아껴서 해볼게요 ㅋ큐ㅠㅠ"
49038023,5,"2025.10.04","리프트 부스트(탄력)","","",5,true,false,"처음 써보고 놀란 게 거품의 입자에요 남자들 면도할때 쓰는 쉐이빙 같다랄까?   풍성하게  얼굴 전체를 쫀쫀하게 당겨주어서 와 이거다 이거 하며 탄성이 나오더라구요 마치 누군가 옆에서 얼굴을 꽉 잡아 리프팅해주는 듯한 탄력감이 느껴져요  세안 후에는 피부가 매끈하고 정돈돼 보여서 급하게 외출 준비할 때 아주  잘 쓸것 같아요   장점은 고운 거품이 주는 탄력감과 짧은 시간 대비 높은 만족도~  단점은 효과가 확실하다 보니 은근히 매일 쓰고 싶어져서 아껴 쓰기가 힘들다는 거예요  정말 쟁여두고 싶어 기회될때마다 사두고 싶어요"
49026165,5,"2025.10.04","리프트 부스트(탄력)","","",4,true,false,"가쉬 에어버블 마스크를 접하고 호기심이 생겼어요 에어버블이 어떻게 작용할지를~ 쓰면 얼굴이 쫀쫀하게 조여지는 느낌이 확 옵니다  거품이 굉장히 미세하고 고운 입자로 올라와서 피부를 부드럽게 감싸주는데 상상하자면 마치 촘촘한 거품망으로 얼굴 전체를 잡아주는 기분이에요  사용하고 나면 얼굴이 리프팅된 듯 탄탄하게 당겨져서 거울 볼 때마다 입꼬리가 올라가요  장점은 짧은 시간에도 피부가 정돈되고 리프팅 효과가 눈에 띈다는 것이고  단점이라면 이 쫀쫀한 거품이 너무 기분 좋아서 그냥 가만히 즐기다 보면 10초가 너무 짧게 느껴진다는 거예요  이제 10초는 짧지만 임팩트 있게 매일 쓰게 되는버블팩이에요"
